"","ensembl","beta","p.value","prod"
"9302","FBgn0050118",-0.00772945621944273,0.0252312096149858,-0.0123521497113387
"7307","FBgn0037606",-0.0199689675923096,0.0252242729150028,-0.031914031452363
"3635","FBgn0031275",-0.0106905127994274,0.0251468050864022,-0.017099658932995
"6741","FBgn0036685",-0.0199711829043577,0.0250278404080741,-0.0319853796732256
"4068","FBgn0031988",-0.0205407056699439,0.0250122442619197,-0.0329030747141392
"7382","FBgn0037715",-0.017549148788813,0.0246302033675254,-0.0282283674390212
"887","FBgn0005695",-0.0207084499846675,0.0246009186052271,-0.033320904028094
"4984","FBgn0033616",-0.0311633282621247,0.0245562539753909,-0.0501679064134536
"8873","FBgn0040465",-0.0192152669451808,0.0245430673533991,-0.0309379471552315
"10878","FBgn0260938",-0.00462027554854752,0.0244054888170767,-0.00745025202670715
"1595","FBgn0020294",-0.0216709289709002,0.0243000693233967,-0.0349853849265057
"7425","FBgn0037778",-0.0122621958758436,0.0242367594400983,-0.0198098894818724
"8460","FBgn0039507",-0.0164120457468829,0.0242003716999928,-0.0265247866724441
"3156","FBgn0030486",-0.016667236198692,0.0241925905648519,-0.0269395476195744
"4074","FBgn0031998",-0.00816899729038264,0.0241067686794914,-0.0132163021206468
"5793","FBgn0035046",-0.0234824108178925,0.0240963885638337,-0.0379956688512471
"7830","FBgn0038453",-0.00296025572363826,0.024062615260289,-0.00479163916058275
"7034","FBgn0037134",-0.0205620641824187,0.0240608011515122,-0.0332836059456614
"7745","FBgn0038303",-0.015398689286527,0.0240494557819474,-0.0249288571948186
"10123","FBgn0053203",-0.0132963805000954,0.0240251405494445,-0.0215312818582323
"1060","FBgn0011227",-0.0204073364420504,0.0240173643058998,-0.033049164129892
"2475","FBgn0028579",-0.0305323236850294,0.0239511445786539,-0.0494829348408665
"2112","FBgn0026378",-0.019106264530135,0.0238948010456527,-0.0309845638675889
"9073","FBgn0041707",-0.00842645741006467,0.0238381270164875,-0.0136738472889545
"4867","FBgn0033400",-0.00437498730292282,0.0238125891279073,-0.00710145043407887
"9342","FBgn0050296",-0.00672090937097494,0.0237825084628045,-0.0109130251092314
"1569","FBgn0019957",-0.0167996267459364,0.0236711805791891,-0.0273124985398035
"11292","FBgn0263198",-0.00834886115511028,0.0236679753244415,-0.0135739031713714
"4680","FBgn0033054",-0.00890715213310791,0.023658178689211,-0.0144831958637992
"7405","FBgn0037749",-0.0183912899845195,0.0235982363357128,-0.0299248441044215
"8702","FBgn0039904",-0.022662106053815,0.0235223288720526,-0.0369056857517286
"9376","FBgn0050390",-0.00806210822745757,0.0234709404460437,-0.0131369595309658
"4789","FBgn0033258",-0.00539420862410803,0.0233899748158091,-0.00879779376555402
"4239","FBgn0032259",-0.0222012389580279,0.0233717327315365,-0.0362170828932256
"9803","FBgn0052099",-0.0162256259148762,0.0233413837797853,-0.0264781673392602
"5064","FBgn0033753",-0.0089195822563051,0.0233059922474504,-0.0145615070488134
"2296","FBgn0027568",-0.012434549059299,0.023296974176724,-0.0203018942389305
"6970","FBgn0037021",-0.00436021310739171,0.0232667234781562,-0.00712138246522112
"4459","FBgn0032652",-0.018983832125347,0.0232491657769953,-0.0310118481690602
"1690","FBgn0021979",-0.0120479676694303,0.0232156623709955,-0.019689016723448
"9850","FBgn0052226",-0.0170266166088375,0.0231599992736966,-0.0278429699101808
"7672","FBgn0038195",-0.00596819581115401,0.02315303212689,-0.00976034043364378
"3197","FBgn0030556",-0.00476308835054969,0.0231282407259906,-0.00779173333005677
"7224","FBgn0037466",-0.0165770819133394,0.023058174820199,-0.0271395852824544
"1630","FBgn0020503",-0.0132613156459469,0.0230500243039508,-0.0217131315445652
"2762","FBgn0029799",-0.0264743146800773,0.0229949240473222,-0.0433746705383622
"232","FBgn0001142",-0.00908404675431562,0.0229194586262545,-0.0148959803060205
"3108","FBgn0030403",-0.0111495861446282,0.0229063318182423,-0.0182858169034583
"3282","FBgn0030685",-0.0106507382881859,0.0228504624886802,-0.0174789799167336
"8773","FBgn0040207",-0.00908440233012078,0.022847056523479,-0.0149090462452767
"8606","FBgn0039741",-0.0302805420331125,0.0228272653735269,-0.0497069060543717
"9364","FBgn0050373",-0.0118423192756914,0.022696530854177,-0.019469252731532
"7094","FBgn0037244",-0.0194176156076448,0.0226321301644368,-0.0319473091262037
"1932","FBgn0025336",-0.0152494044333421,0.0225781106503364,-0.0251052836556001
"3982","FBgn0031848",-0.00604383101199964,0.0225284780966847,-0.00995581030523514
"7099","FBgn0037252",-0.0136608831237598,0.0224257303631054,-0.0225302579923279
"3964","FBgn0031815",-0.0120847186307964,0.0223734604509676,-0.0199430104198004
"3641","FBgn0031284",-0.0230790705772362,0.0223469761331071,-0.038098496626418
"1578","FBgn0020235",-0.026873944417206,0.022258074830002,-0.0444095264361957
"10638","FBgn0250838",-0.00860295594511858,0.022189779500109,-0.0142279729956597
"11557","FBgn0266346",-0.027956154411978,0.0221583240977658,-0.0462524256053969
"1217","FBgn0013732",-0.0160895926460948,0.0221565294067413,-0.0266202031399804
"1485","FBgn0016119",-0.0170673443671061,0.0220652629242641,-0.0282684870470181
"1474","FBgn0016041",-0.00893279143339112,0.021999834591129,-0.0148068216451096
"5791","FBgn0035041",-0.0080948435173852,0.0219444175674265,-0.013426722191607
"9941","FBgn0052484",-0.0224427908419401,0.0218160328749266,-0.0372825077249549
"2922","FBgn0030053",-0.0308101235833397,0.0217922183928865,-0.0511971379123708
"8603","FBgn0039738",-0.0252918969099979,0.0217510182973537,-0.0420482947261326
"6729","FBgn0036663",-0.0103096228332591,0.0217434427263975,-0.0171415180320164
"8955","FBgn0040777",-0.00972559436100317,0.021698993674798,-0.0161791137113575
"2522","FBgn0028833",-0.012182820558872,0.0216845299292907,-0.0202703858396883
"7446","FBgn0037824",-0.00909297382952868,0.021671618523306,-0.0151316964277376
"4880","FBgn0033434",-0.0177871487552304,0.0216566712224898,-0.0296050779609495
"675","FBgn0004168",-0.00545275462337753,0.0215938760849375,-0.00908248649529783
"1254","FBgn0014009",-0.0106421288272449,0.0215851604381679,-0.017728134105485
"7515","FBgn0037931",-0.0105743018368539,0.0215761178009581,-0.0176170691453558
"1205","FBgn0013435",-0.0191580211702272,0.0215166588930175,-0.0319407350070144
"3257","FBgn0030654",-0.0174612265851902,0.021374931120145,-0.0291619120347335
"11510","FBgn0265298",-0.0355252255448157,0.0213041392603134,-0.0593816936789555
"7229","FBgn0037472",-0.0202126778717266,0.0212798947691397,-0.0337962143731897
"11474","FBgn0264962",-0.0160816924646933,0.0212761325225519,-0.0268903155797304
"4545","FBgn0032798",-0.0236273568959057,0.0212631170705449,-0.0395137553801129
"2416","FBgn0028467",-0.0335432184463714,0.0209042630255568,-0.0563447289888478
"8396","FBgn0039380",-0.00595643997981752,0.020903046824349,-0.0100055707355228
"8206","FBgn0039081",-0.0100815305067933,0.0208695946211242,-0.016941870741683
"11595","FBgn0266674",-0.0209920208187388,0.0207868820510166,-0.035313000948831
"7102","FBgn0037261",-0.0175988503239782,0.0207217028166906,-0.0296289766746081
"11179","FBgn0262559",-0.0139811021541034,0.0206934603898872,-0.0235465091927241
"6775","FBgn0036741",-0.00869174209184671,0.0206051545086942,-0.0146544868512214
"5307","FBgn0034172",-0.015352170392364,0.0205835000931618,-0.0258911402102239
"9827","FBgn0052177",-0.012634223002573,0.0205550238260115,-0.0213149704071815
"8042","FBgn0038815",-0.0130437331448407,0.0204202226475648,-0.022043120220918
"10710","FBgn0259233",-0.00128750482579733,0.0204061681947209,-0.00217619027450477
"3613","FBgn0031239",-0.00450129712117834,0.0203781718799784,-0.0076109497231773
"11603","FBgn0266721",-0.0108733274566522,0.0203562855183779,-0.0183900746711892
"2848","FBgn0029941",-0.0111099897354015,0.0203190658594189,-0.018799172102236
"1038","FBgn0010786",-0.0202370230673649,0.0202926685821638,-0.0342544164122338
"1997","FBgn0025684",-0.0329621308977146,0.0202909705166799,-0.0557949060230949
"6640","FBgn0036510",-0.00878388642102601,0.0202584596512447,-0.0148745768660705
"5102","FBgn0033817",-0.0118626458936015,0.0202079388436652,-0.0201009922644684
"5782","FBgn0035027",-0.0120824780849364,0.0201372790898186,-0.0204918732971438
"6705","FBgn0036614",-0.0314643743012084,0.0200447494139308,-0.0534264876980752
"9016","FBgn0041147",-0.000275589287805896,0.0199464778335213,-0.000468538657964912
"5802","FBgn0035073",-0.030580129221427,0.0197516638424903,-0.0521206595375827
"11043","FBgn0261710",-0.00487616914089997,0.0197455996557584,-0.00831157498928979
"5346","FBgn0034240",-0.0113331955140071,0.0197406743917327,-0.0193189959024161
"2756","FBgn0029783",-0.0267834982276259,0.0197378729385703,-0.0456578200838653
"6788","FBgn0036762",-0.0234601309343996,0.0196896362050573,-0.0400174070890204
"1919","FBgn0024995",-0.0354308472545559,0.0195906421726344,-0.0605141626131371
"9172","FBgn0044872",-0.00274315000043309,0.0195845921478739,-0.00468553465302716
"2329","FBgn0027610",-0.0154524588748718,0.0195519832358699,-0.0264053036377846
"3413","FBgn0030883",-0.0115073821894292,0.0194907165168372,-0.0196796050584613
"6952","FBgn0037001",-0.0240143113950476,0.0194002804180857,-0.0411171116781144
"4914","FBgn0033484",-0.00366744043730927,0.0192781561992896,-0.00628942015179527
"2094","FBgn0026314",-0.0186809939483255,0.0192753754244254,-0.0320378514643757
"5168","FBgn0033935",-0.0161053462465147,0.0191913858535855,-0.027651166906885
"7489","FBgn0037891",-0.0226125407694823,0.0190828748284081,-0.0388790121333931
"7305","FBgn0037602",-0.0176126729794665,0.0189804344303267,-0.0303236307776204
"7005","FBgn0037084",-0.00972377019015697,0.018970706941847,-0.0167435201854345
"2555","FBgn0028899",-0.0184589848638346,0.018857193699656,-0.0318329428074384
"7444","FBgn0037819",-0.0335524267574072,0.0188510461142515,-0.0578666807997912
"8708","FBgn0039915",-0.0237836486629041,0.0188331516311207,-0.0410286252119732
"1967","FBgn0025620",-0.0623472824374329,0.01883066094083,-0.107557443944655
"9511","FBgn0051224",-0.0128137642587009,0.018821534566841,-0.0221081637149828
"3642","FBgn0031285",-0.0101287940815056,0.0187857895843504,-0.0174840260141742
"5784","FBgn0035032",-0.0132871346633746,0.0187693303429367,-0.0229409185895831
"308","FBgn0001974",-0.0158465106780657,0.0187579640706941,-0.0273639812492216
"6355","FBgn0036046",-0.0110252293775902,0.0187333491349542,-0.0190448111386743
"5777","FBgn0035022",-0.0482060636189645,0.0186399380698175,-0.0833750641478968
"7586","FBgn0038056",-0.0336578174033108,0.0184496134949063,-0.0583630837586321
"224","FBgn0001123",-0.0103670093071525,0.018448673178496,-0.0179767555602731
"9585","FBgn0051460",-0.00606295862918513,0.0184458907622402,-0.0105137787876783
"149","FBgn0000527",-0.0308847223847147,0.0184403850511032,-0.0535612125566491
"1032","FBgn0010750",-0.0159483604829055,0.0184100828924184,-0.0276695164133372
"2834","FBgn0029915",-0.00933367197880351,0.0181904882024835,-0.0162420419828451
"4393","FBgn0032511",-0.0149255232409072,0.0181074503048508,-0.0260023913284067
"10618","FBgn0250755",-0.00731565065125149,0.018014705537267,-0.0127612222468233
"7373","FBgn0037703",-0.0354424994807245,0.017943063672868,-0.0618862689089432
"810","FBgn0004868",-0.00293414685746569,0.0178902255874884,-0.00512708180976047
"1248","FBgn0013995",-0.0185751504646818,0.0178248483989148,-0.0324874580908109
"5223","FBgn0034027",-0.0163526585837877,0.0178100291858399,-0.0286062840352586
"7517","FBgn0037934",-0.00819681376004461,0.0177921995036199,-0.0143425417665068
"4458","FBgn0032651",-0.0141900833051503,0.0177854434552448,-0.0248317277113863
"6765","FBgn0036728",-0.0113844832434667,0.0177000939760601,-0.0199458927405363
"7039","FBgn0037140",-0.0121350960388641,0.0176901296160502,-0.0212639524187935
"4473","FBgn0032679",-0.0290034915649208,0.0176558405081315,-0.0508463575892383
"102","FBgn0000352",-0.0343360340491567,0.0176190947869799,-0.0602259671085274
"5317","FBgn0034184",-0.018221643731872,0.0175953238954846,-0.0319717459143548
"8326","FBgn0039269",-0.0201044828667917,0.0175102343804202,-0.0353177067061854
"10768","FBgn0259923",-0.0100910817692244,0.0175100132611499,-0.0177271398259274
"9412","FBgn0050467",-0.0227751218307126,0.0174912196756391,-0.040019986432873
"6266","FBgn0035896",-0.0155843522872719,0.0174026117364989,-0.027418884517917
"4919","FBgn0033494",-0.0143590966415138,0.0173353161700016,-0.0252873489508015
"6928","FBgn0036964",-0.0139617791134148,0.0171475498887497,-0.024653680586934
"982","FBgn0010399",-0.00858827142062212,0.0170521715367895,-0.0151859559297377
"5233","FBgn0034050",-0.0167147965325578,0.0170100068020419,-0.0295734145010768
"4111","FBgn0032053",-0.0221637433826695,0.0169275338213708,-0.0392609948769647
"872","FBgn0005640",-0.00597500381644439,0.0169144649572217,-0.0105861636306215
"1542","FBgn0017578",-0.0140354209286488,0.0168708624923668,-0.0248828744442232
"3935","FBgn0031762",-0.0102411503866555,0.0168503204640174,-0.0181615724785709
"10639","FBgn0250839",-0.013536752872065,0.0168456938772861,-0.0240075814175896
"1417","FBgn0015618",-0.00586818121506365,0.016838161559835,-0.0104084242856602
"8809","FBgn0040297",-0.00703496055670122,0.016795899540576,-0.0124856250031304
"8111","FBgn0038929",-0.022588217171363,0.016641490674704,-0.0401800963059153
"8474","FBgn0039536",-0.0322419893719641,0.0166139808845643,-0.0573754678438911
"7111","FBgn0037282",-0.0187435555189495,0.0166084835433855,-0.0333573438157872
"9942","FBgn0052485",-0.00969435271937661,0.0165878098691635,-0.0172579928758147
"2110","FBgn0026375",-0.0111254412843986,0.0163172822788875,-0.0198850816594186
"3011","FBgn0030251",-0.00882026374298344,0.0162405891345644,-0.0157829642467796
"931","FBgn0010240",-0.0104390894947311,0.0160827362520543,-0.0187239691096063
"4671","FBgn0033038",-0.0112617761722941,0.0160770901945362,-0.0202012902176994
"1386","FBgn0015520",-0.017290137763667,0.016075437784247,-0.0310156921588628
"43","FBgn0000120",-0.0113514051310368,0.0160647203863584,-0.0203658604939889
"3606","FBgn0031228",-0.0143564540796888,0.0159073920830766,-0.0258186615796343
"7424","FBgn0037777",-0.0357940620098025,0.0158424669105107,-0.0644356540138187
"11616","FBgn0267002",-0.00528570548219505,0.0158396888410355,-0.009515609022876
"7206","FBgn0037435",-0.00749123216709074,0.0158031400509733,-0.0134936314659828
"2406","FBgn0028421",-0.0144757743527694,0.0157621679965726,-0.0260909047759042
"7499","FBgn0037902",-0.0195817254667455,0.0157533277394204,-0.0352985605764216
"4980","FBgn0033609",-0.0094396873743623,0.0156579040816908,-0.0170411501762536
"5814","FBgn0035092",-0.0147387659403526,0.0156470243713644,-0.0266118476932992
"7082","FBgn0037229",-0.0413662904073691,0.0156425196014458,-0.0746948331093477
"4987","FBgn0033627",-0.032520402166049,0.0156323010253626,-0.0587311012856886
"10834","FBgn0260657",-0.00709682329193706,0.015506559415184,-0.0128415921183045
"3729","FBgn0031436",-0.0139841733308599,0.015465841638062,-0.0253201139894753
"4213","FBgn0032221",-0.00645950301615677,0.0154307642057455,-0.0117021168280498
"10315","FBgn0067864",-0.0314278565501795,0.0153222408112657,-0.0570314309550165
"7036","FBgn0037137",-0.0239793446465624,0.0153120864242228,-0.0435216863232134
"9012","FBgn0041100",-0.0132911985232192,0.0152423822866699,-0.0241494052801321
"8380","FBgn0039350",-0.0197615321494116,0.0151935899213387,-0.0359331764538008
"11588","FBgn0266667",-0.0169615349817743,0.0151860802218896,-0.0308454725495754
"8189","FBgn0039054",-0.0124986146800075,0.0151627519598119,-0.0227377544127302
"2860","FBgn0029955",-0.0129658653121019,0.0151344360709872,-0.023598312554019
"2658","FBgn0029529",-0.0173882861870689,0.0151008438336212,-0.0316640479972308
"10840","FBgn0260742",-0.0310637029905371,0.0150777747269589,-0.0565875906041833
"3663","FBgn0031318",-0.0188853160399078,0.0150578713031432,-0.0344135106725199
"3960","FBgn0031808",-0.0346409455015025,0.0147984001650269,-0.0633854905377051
"5492","FBgn0034485",-0.0217843951174111,0.014791900441712,-0.039864920781794
"3310","FBgn0030723",-0.0126125964126005,0.0147146692702641,-0.0231094234043588
"8592","FBgn0039723",-0.0284633277270244,0.014690711975184,-0.0521720602384982
"7986","FBgn0038720",-0.0419538729807729,0.0146893396547875,-0.0769013538152854
"8945","FBgn0040751",-0.0209885645573306,0.0146832751641293,-0.0384757551206161
"10601","FBgn0087012",-0.0081774930286841,0.0146824512100343,-0.0149909919438343
"1423","FBgn0015664",-0.0174862502040563,0.0146672397256357,-0.0320636908346881
"4594","FBgn0032876",-0.0190600474359471,0.0146576648676249,-0.0349548921394504
"10562","FBgn0086694",-0.0272028634570394,0.0146554730607321,-0.0498900558919999
"9421","FBgn0050493",-0.0172187829137541,0.0146424553348983,-0.0315858958992362
"6627","FBgn0036494",-0.00468575477705498,0.0146372030658341,-0.0085962134812043
"767","FBgn0004623",-0.0142143890516909,0.0146250941473427,-0.0260820013692134
"1029","FBgn0010660",-0.00990342030520246,0.01460654574786,-0.0181772573274097
"881","FBgn0005671",-0.0106119419813705,0.0145970117966738,-0.0194807243601941
"1681","FBgn0021847",-0.0118011608154591,0.014595961263785,-0.0216641851020402
"10897","FBgn0260990",-0.012038764534316,0.0145854981084782,-0.0221041195538068
"3112","FBgn0030410",-0.0282937700466108,0.0145504064575684,-0.0519791887525794
"5500","FBgn0034496",-0.0115653721834633,0.0145494429482184,-0.0212473655366935
"2566","FBgn0028931",-0.00921623892334366,0.0144921238186751,-0.0169474465053558
"4395","FBgn0032513",-0.0171977496556934,0.0144863781216831,-0.0316273526754651
"9106","FBgn0042185",-0.00985227692563936,0.0144770621453164,-0.0181214856727789
"1056","FBgn0011211",-0.0179932462540309,0.0144589058779141,-0.0331051362706066
"6714","FBgn0036624",-0.00553773954795281,0.014346564748025,-0.0102074499252988
"1068","FBgn0011260",-0.0202847052356647,0.0143224178757529,-0.037404664988297
"9831","FBgn0052183",-0.0169101904419092,0.0142297774382314,-0.031229771710213
"8532","FBgn0039634",-0.0189385727482891,0.0142026783304501,-0.034991470412684
"22","FBgn0000054",-0.0141162010880008,0.0142019323403575,-0.0260818350877604
"5625","FBgn0034720",-0.0111758372303157,0.0142010440178734,-0.0206493678762732
"9111","FBgn0042201",-0.0111859212402989,0.0141837074322219,-0.0206739341300482
"5160","FBgn0033924",-0.0143247143945891,0.0141828946820485,-0.02647544025719
"9614","FBgn0051550",-0.0204538026089263,0.0141257265996239,-0.0378393140006962
"1736","FBgn0022984",-0.00382271350068937,0.0141047673165048,-0.00707444385920132
"3625","FBgn0031257",-0.0161355618140169,0.0140236520063968,-0.0299014368464675
"8900","FBgn0040571",-0.0148334878026351,0.0140201291228173,-0.0274901314041692
"10963","FBgn0261403",-0.00684164534413134,0.0140044394090499,-0.0126825924450662
"4422","FBgn0032595",-0.0177456286182472,0.0139380226683019,-0.0329323168893702
"7421","FBgn0037770",-0.0261184125668766,0.0138610325811524,-0.0485333495613047
"10844","FBgn0260746",-0.0239557817529882,0.0138531611270105,-0.0445206492961905
"6789","FBgn0036763",-0.0207841956459474,0.0137981229077227,-0.0386623448668027
"449","FBgn0003042",-0.0129334418116645,0.0137904834570993,-0.0240616403901769
"9678","FBgn0051739",-0.00565750431506403,0.0137713055032552,-0.0105287563297482
"8619","FBgn0039764",-0.00723610479761101,0.0137224409425963,-0.0134777417966712
"3089","FBgn0030366",-0.00530857205104296,0.0136598931597755,-0.00989811233740885
"3885","FBgn0031684",-0.0161106535809188,0.0136121451694424,-0.0300636625539578
"2843","FBgn0029935",-0.0242039859350592,0.0134650934500322,-0.0452805900515378
"1549","FBgn0019644",-0.025044748308214,0.0134253602028181,-0.04688562348019
"5957","FBgn0035374",-0.0154471977217021,0.0134211738993237,-0.0289203902674905
"4028","FBgn0031912",-0.0174725619283684,0.0133794489994232,-0.0327359240805282
"4371","FBgn0032479",-0.0158883194885102,0.0133209701281659,-0.0297979735343578
"8013","FBgn0038761",-0.0282939359532949,0.0132839350706411,-0.0530984729053658
"8108","FBgn0038926",-0.022744578888888,0.013143102694801,-0.0427894239974938
"1990","FBgn0025676",-0.0128144150350962,0.0131025087752653,-0.024125001323287
"6485","FBgn0036274",-0.0294738283421551,0.0130956444236725,-0.0554954792914044
"6267","FBgn0035900",-0.0300985922708669,0.0130267347369331,-0.0567407955509116
"3082","FBgn0030358",-0.0292202456204511,0.0130232215942823,-0.0550883905309046
"666","FBgn0004107",-0.0168448909233388,0.0129932453745912,-0.0317742206034189
"9314","FBgn0050172",-0.00741598918699417,0.0129598954298149,-0.013996926887319
"5712","FBgn0034894",-0.0137388219213843,0.0129252428996892,-0.0259466072043413
"784","FBgn0004698",-0.00869236499860143,0.0129239003077411,-0.0164164561735628
"6710","FBgn0036620",-0.0246680058186367,0.0128758486839652,-0.0466280599792953
"8559","FBgn0039674",-0.00899837459109699,0.0127570009698351,-0.0170451837699981
"5190","FBgn0033973",-0.0281888968351026,0.0127360834209828,-0.0534169476615215
"3990","FBgn0031858",-0.016131375497955,0.0127277114683063,-0.0305729842265403
"7168","FBgn0037375",-0.0282838331924732,0.0127165386461941,-0.0536157133900044
"8599","FBgn0039734",-0.0115559925603765,0.0127058464134351,-0.0219101202774432
"6012","FBgn0035473",-0.0162154595663366,0.0126917435351042,-0.03075227387883
"8566","FBgn0039681",-0.0237574591396325,0.0126781866028889,-0.0450665424958843
"1509","FBgn0016754",-0.0082331757920465,0.0126750185751282,-0.0156187576260232
"1486","FBgn0016120",-0.0172120697355336,0.0126495063406384,-0.0326672419442889
"7408","FBgn0037754",-0.00813180258037463,0.0125662296669374,-0.0154568897439554
"10571","FBgn0086712",-0.02217170266888,0.0125541738129495,-0.0421531041330435
"745","FBgn0004574",-0.02984800668439,0.0125446597586689,-0.0567572118604228
"7609","FBgn0038092",-0.0100479659853667,0.0124207648063213,-0.0191499326702457
"9520","FBgn0051248",-0.0102740862491629,0.0124011017827869,-0.019587953602812
"8341","FBgn0039296",-0.0216532813740513,0.0123479144148223,-0.0413232605243573
"5958","FBgn0035375",-0.0129036962910182,0.0122758209832616,-0.0246583113748745
"4498","FBgn0032719",-0.0116337979507199,0.0122701443023501,-0.0222339367897264
"1776","FBgn0023416",-0.0143832898438885,0.012244759713407,-0.0275015655040636
"8918","FBgn0040650",-0.0199342185706981,0.0121536640090758,-0.0381798647837292
"1802","FBgn0023524",-0.0171083091764821,0.0121127005196819,-0.032792505937033
"5781","FBgn0035026",-0.0530494674627386,0.0121011954090274,-0.101704939101857
"4574","FBgn0032845",-0.0151826529062085,0.012090950649474,-0.0291133374435581
"920","FBgn0010213",-0.0248294517554477,0.0120314560591836,-0.0476646469049531
"4618","FBgn0032911",-0.0265899922192534,0.0119804457888842,-0.0510933885554335
"3941","FBgn0031770",-0.0133844183572133,0.0119663033422226,-0.0257253873538126
"10105","FBgn0053145",-0.0253259041646107,0.0118988101543727,-0.0487396130274102
"4757","FBgn0033196",-0.0103779567914808,0.0118827082921717,-0.0199784444273388
"275","FBgn0001263",-0.0184726891082779,0.0118810503561888,-0.035562608092121
"4053","FBgn0031969",-0.0135744801941896,0.0118529292822932,-0.0261468149769477
"10311","FBgn0067628",-0.00935907579185255,0.0118271901334521,-0.0180360473660532
"5760","FBgn0034978",-0.00529440324215023,0.0118134219785666,-0.010205620251685
"7384","FBgn0037717",-0.0297963305919557,0.0118080396555083,-0.0574420275045164
"4549","FBgn0032803",-0.0253472442615995,0.011570801967176,-0.0490883994062137
"2434","FBgn0028499",-0.0115275292385401,0.0115693037879336,-0.022325282590215
"3904","FBgn0031716",-0.0266038630473698,0.0115596785152549,-0.0515331258188714
"9157","FBgn0044048",-0.0396275527940715,0.0114998777518373,-0.0768499816633421
"486","FBgn0003162",-0.0217971120360631,0.0114740648053372,-0.0422925594275006
"3321","FBgn0030743",-0.0202664598178162,0.0114578670719588,-0.0393350952635032
"4021","FBgn0031904",-0.00902824975640624,0.011430454048302,-0.0175322878948682
"4319","FBgn0032395",-0.0250632616450643,0.0114217438282503,-0.0486795606576616
"4195","FBgn0032195",-0.0259798656121478,0.0113938627975138,-0.0504874266376811
"7818","FBgn0038429",-0.0102159611782512,0.011388287413511,-0.0198551453379585
"6662","FBgn0036551",-0.0250195426264027,0.0113592694497799,-0.0486542435247429
"7230","FBgn0037473",-0.0236080006388856,0.0113509380430205,-0.0459168116138786
"1081","FBgn0011288",-0.00713472837068579,0.0112703022478233,-0.0138989106055552
"10014","FBgn0052707",-0.0072538312456846,0.0112655171782887,-0.0141322684975137
"11407","FBgn0264255",-0.00504150840854611,0.011231073669371,-0.00982881753028957
"122","FBgn0000422",-0.0152404571113144,0.0112308558000416,-0.029712599327529
"1365","FBgn0015324",-0.00488396492815147,0.0111930594240093,-0.0095288655877319
"5006","FBgn0033657",-0.0126285406447904,0.0111555242295526,-0.0246573520986614
"8578","FBgn0039696",-0.0301758026205,0.0111385046607511,-0.0589385662235132
"9266","FBgn0050050",-0.0234769573588422,0.0110756635657711,-0.0459122478680123
"5493","FBgn0034486",-0.0250872456624717,0.0110490540420642,-0.0490875839541147
"5268","FBgn0034103",-0.00887449442298206,0.0110322424739399,-0.0173703692042478
"2130","FBgn0026409",-0.0146277861870999,0.0109954215563518,-0.0286527337386923
"1763","FBgn0023179",-0.00415331508403873,0.0109577006815568,-0.00814166284722026
"5073","FBgn0033767",-0.0302206207440677,0.0108309238020915,-0.0593936285449633
"1752","FBgn0023130",-0.0195851471949625,0.0107957518410049,-0.0385190315860432
"7429","FBgn0037788",-0.00956615609089314,0.010754197308083,-0.0188302321023721
"3344","FBgn0030778",-0.0112022017688757,0.0106236795925735,-0.0221100660894156
"4949","FBgn0033558",-0.0256957506663799,0.0105993722486445,-0.0507419090354023
"2438","FBgn0028507",-0.00454515238586616,0.0104506126607713,-0.00900330259449785
"10848","FBgn0260750",-0.0145859133025926,0.0104187703560201,-0.0289119571812687
"5582","FBgn0034644",-0.017269657244943,0.0103996603777012,-0.0342453994862012
"10528","FBgn0086442",-0.0106322838852327,0.0103664700972316,-0.0210983756119888
"3174","FBgn0030514",-0.0367247008714744,0.0103499322254516,-0.0729008263067104
"1133","FBgn0011676",-0.0126493909574799,0.0103456902687814,-0.0251120835797904
"4920","FBgn0033497",-0.0110725686957557,0.0103262921185696,-0.0219907369919396
"11464","FBgn0264855",-0.0141487439014142,0.0103145358174761,-0.0281071916075044
"9593","FBgn0051475",-0.0287561557665083,0.0102647588820898,-0.0571859650440352
"9503","FBgn0051211",-0.0224258650655184,0.0102371234387848,-0.0446234810214553
"4241","FBgn0032261",-0.0174127760643346,0.0102294306340403,-0.0346540108316556
"3487","FBgn0031005",-0.0317848445763991,0.0102050335722825,-0.0632895236177309
"6967","FBgn0037018",-0.0162133805197589,0.0102042015363907,-0.0322844233263325
"2105","FBgn0026370",-0.0169385031908005,0.0101945488675111,-0.0337352647836577
"9078","FBgn0041723",-0.0339716565037911,0.0101863990666803,-0.0676708370084266
"1538","FBgn0017566",-0.0374698747633583,0.0101772608284774,-0.0746538204720521
"10565","FBgn0086704",-0.016857557368806,0.010151058825053,-0.0336053493740733
"707","FBgn0004380",-0.0274517043016482,0.0101201477884976,-0.0547610206011799
"2074","FBgn0026189",-0.00369476991924927,0.0100513662637127,-0.00738131861105585
"2004","FBgn0025712",-0.0258366675673689,0.0100461216222139,-0.0516217023220531
"7717","FBgn0038260",-0.00352624207174255,0.0100246431812126,-0.00704871486146029
"4746","FBgn0033178",-0.0305103182829386,0.0100166983731074,-0.0609985289015586
"4636","FBgn0032946",-0.00343838243311577,0.00996187167645293,-0.00688246933839657
"9383","FBgn0050404",-0.0129679990859518,0.00994492211796314,-0.0259671033912998
"9","FBgn0000032",-0.00966321447323069,0.00986289910505278,-0.0193843638750459
"5879","FBgn0035204",-0.0299443473633741,0.00986121902871441,-0.0600704387966662
