"","ensembl","p.value"
"5753","FBgn0028560",0.9012581461983
"5754","FBgn0029006",0.901041108572002
"5755","FBgn0035686",0.900535644595
"5756","FBgn0023512",0.900436791005946
"5757","FBgn0039883",0.899810072493497
"5758","FBgn0039163",0.898979537468882
"5759","FBgn0035233",0.898957400296642
"5760","FBgn0032374",0.898898349007523
"5761","FBgn0030740",0.898253583500959
"5762","FBgn0032660",0.898080021226172
"5763","FBgn0036168",0.897772457285711
"5764","FBgn0036713",0.89756179626656
"5765","FBgn0046214",0.897207513818325
"5766","FBgn0038586",0.896761400563471
"5767","FBgn0028424",0.896526189080073
"5768","FBgn0000566",0.896471947984121
"5769","FBgn0028516",0.896068692315065
"5770","FBgn0030897",0.895703784445051
"5771","FBgn0002543",0.895514080571787
"5772","FBgn0003091",0.895088850583425
"5773","FBgn0053483",0.894800329789282
"5774","FBgn0026086",0.894701334256278
"5775","FBgn0036180",0.894676162075375
"5776","FBgn0011770",0.894591066804222
"5777","FBgn0051454",0.894304691894251
"5778","FBgn0037669",0.893681281946868
"5779","FBgn0028686",0.893674354906303
"5780","FBgn0035109",0.893589425424633
"5781","FBgn0030878",0.893510998180061
"5782","FBgn0003267",0.89267263787513
"5783","FBgn0010014",0.892429277270781
"5784","FBgn0032781",0.891837501321176
"5785","FBgn0047351",0.891583794474367
"5786","FBgn0004865",0.891497668220675
"5787","FBgn0038037",0.890615412273234
"5788","FBgn0019637",0.890522720439667
"5789","FBgn0036627",0.890341755354003
"5790","FBgn0025624",0.890082389217939
"5791","FBgn0040890",0.88935557193381
"5792","FBgn0035147",0.888806572765272
"5793","FBgn0052544",0.888609786129076
"5794","FBgn0020369",0.887967244399549
"5795","FBgn0032791",0.886579735098023
"5796","FBgn0041702",0.886050997692727
"5797","FBgn0041156",0.88567410596439
"5798","FBgn0030838",0.885597101047475
"5799","FBgn0031224",0.885136498177002
"5800","FBgn0038052",0.885033339102911
"5801","FBgn0052246",0.884702933130849
"5802","FBgn0035415",0.884532949903558
"5803","FBgn0050281",0.88398780266926
"5804","FBgn0039058",0.883836573352022
"5805","FBgn0020647",0.882519467841634
"5806","FBgn0039183",0.882023045421909
"5807","FBgn0034221",0.881567986657676
"5808","FBgn0047114",0.880354186485469
"5809","FBgn0050447",0.879043288987825
"5810","FBgn0030003",0.878385923735215
"5811","FBgn0036962",0.878172740589457
"5812","FBgn0020238",0.877258571969997
"5813","FBgn0041186",0.876319406096923
"5814","FBgn0031002",0.876201932127351
"5815","FBgn0035524",0.875991828240689
"5816","FBgn0014022",0.875930821038835
"5817","FBgn0036588",0.875920548727027
"5818","FBgn0051998",0.875832673815753
"5819","FBgn0027602",0.875452377424511
"5820","FBgn0028692",0.874903241435454
"5821","FBgn0051493",0.874611826062706
"5822","FBgn0028292",0.874558865357569
"5823","FBgn0266581",0.873243608840492
"5824","FBgn0033209",0.872680081697617
"5825","FBgn0037202",0.871797926090049
"5826","FBgn0034641",0.871579865614855
"5827","FBgn0034902",0.871370127508097
"5828","FBgn0015929",0.870127001119058
"5829","FBgn0036105",0.869649038826912
"5830","FBgn0038446",0.869165943193521
"5831","FBgn0016977",0.869027761016813
"5832","FBgn0019985",0.867673223676982
"5833","FBgn0014179",0.867582119953268
"5834","FBgn0260442",0.867516869423071
"5835","FBgn0036886",0.86718684759442
"5836","FBgn0034706",0.867026637262549
"5837","FBgn0035865",0.866557544389237
"5838","FBgn0035063",0.866449023607108
"5839","FBgn0038768",0.866381932044999
"5840","FBgn0027054",0.866358804906618
"5841","FBgn0033226",0.866204384124014
"5842","FBgn0031001",0.865968772063937
"5843","FBgn0039083",0.864608353757573
"5844","FBgn0000119",0.864550555669452
"5845","FBgn0014029",0.864509868924525
"5846","FBgn0086613",0.864099263918201
"5847","FBgn0052104",0.864085025793078
"5848","FBgn0032169",0.863903400388027
"5849","FBgn0032551",0.863874676422589
"5850","FBgn0001978",0.863701952027723
"5851","FBgn0023521",0.863577671858831
"5852","FBgn0262782",0.863357516200744
"5853","FBgn0038675",0.863243594928078
"5854","FBgn0039511",0.862766838131189
"5855","FBgn0030326",0.862723294023649
"5856","FBgn0051245",0.862333386697334
"5857","FBgn0038133",0.862268426954088
"5858","FBgn0039476",0.861729477952845
"5859","FBgn0035951",0.861322354923324
"5860","FBgn0261530",0.8598782502147
"5861","FBgn0032644",0.859775449694706
"5862","FBgn0016919",0.859107147330086
"5863","FBgn0034314",0.858942277881887
"5864","FBgn0037744",0.858627373918973
"5865","FBgn0034713",0.858609236954647
"5866","FBgn0260713",0.85808165643755
"5867","FBgn0032299",0.858059695038628
"5868","FBgn0086785",0.857780065708826
"5869","FBgn0036232",0.857059867619207
"5870","FBgn0086610",0.856486016626466
"5871","FBgn0032726",0.856437768880514
"5872","FBgn0024196",0.856306022499253
"5873","FBgn0263832",0.856118184344953
"5874","FBgn0016697",0.855495563577578
"5875","FBgn0053296",0.855402420727974
"5876","FBgn0033377",0.854948050463416
"5877","FBgn0051481",0.854409527181459
"5878","FBgn0052829",0.853975383256623
"5879","FBgn0028509",0.853817517564225
"5880","FBgn0085217",0.853682032805782
"5881","FBgn0004863",0.853114025544217
"5882","FBgn0039896",0.853077623747006
"5883","FBgn0029568",0.852193059322482
"5884","FBgn0033737",0.852170733096369
"5885","FBgn0038445",0.852141320698852
"5886","FBgn0261053",0.852039824671876
"5887","FBgn0040228",0.851855395399438
"5888","FBgn0028871",0.850532706454329
"5889","FBgn0000625",0.850464532485326
"5890","FBgn0036677",0.849568282741973
"5891","FBgn0038201",0.849425330944443
"5892","FBgn0034681",0.849399728121537
"5893","FBgn0052137",0.848576996918524
"5894","FBgn0050371",0.847046460301915
"5895","FBgn0037427",0.846776739359592
"5896","FBgn0052260",0.846635793156176
"5897","FBgn0027291",0.846313475583309
"5898","FBgn0034740",0.845919984612246
"5899","FBgn0039288",0.845208740845118
"5900","FBgn0021995",0.845034644674635
"5901","FBgn0031251",0.844595657521754
"5902","FBgn0038861",0.844014694360826
"5903","FBgn0014879",0.844014133795089
"5904","FBgn0030830",0.843861478293311
"5905","FBgn0003462",0.84367732832858
"5906","FBgn0027586",0.843171496046274
"5907","FBgn0037398",0.842903418853781
"5908","FBgn0030237",0.841311613788668
"5909","FBgn0004583",0.841161569137798
"5910","FBgn0035675",0.840916282617898
"5911","FBgn0010109",0.840491853341717
"5912","FBgn0031327",0.840214884067542
"5913","FBgn0001235",0.840191643388116
"5914","FBgn0033247",0.839269565763636
"5915","FBgn0035515",0.839141660392853
"5916","FBgn0005638",0.838303115829103
"5917","FBgn0052344",0.838292827240097
"5918","FBgn0035572",0.837912012926521
"5919","FBgn0039234",0.83752898464381
"5920","FBgn0039071",0.83749051283185
"5921","FBgn0051055",0.83733422289054
"5922","FBgn0061197",0.836822714111723
"5923","FBgn0033061",0.836726310422029
"5924","FBgn0034733",0.836548005482135
"5925","FBgn0031410",0.835884639861846
"5926","FBgn0263855",0.835213912928748
"5927","FBgn0033942",0.834648092982915
"5928","FBgn0036278",0.834593644711401
"5929","FBgn0035590",0.834528126267291
"5930","FBgn0027945",0.834102962466601
"5931","FBgn0037085",0.834035683883011
"5932","FBgn0037798",0.833489093768297
"5933","FBgn0033972",0.833223064304458
"5934","FBgn0034310",0.832670139239871
"5935","FBgn0033810",0.832331726423337
"5936","FBgn0039402",0.832157772471489
"5937","FBgn0086916",0.83161662029054
"5938","FBgn0027087",0.831169066385181
"5939","FBgn0037141",0.830689105672028
"5940","FBgn0085480",0.829942794378583
"5941","FBgn0031106",0.829639772706678
"5942","FBgn0030658",0.829548870295005
"5943","FBgn0002534",0.829401854169178
"5944","FBgn0030671",0.828713384174466
"5945","FBgn0031657",0.828696638446519
"5946","FBgn0025683",0.828547161793051
"5947","FBgn0032725",0.828402052899658
"5948","FBgn0265268",0.828039210776488
"5949","FBgn0067629",0.827535899539225
"5950","FBgn0034614",0.827432608780526
"5951","FBgn0037073",0.827385035994986
"5952","FBgn0010516",0.825163152289283
"5953","FBgn0038390",0.825150772949218
"5954","FBgn0037074",0.824466450931294
"5955","FBgn0035468",0.824132713041619
"5956","FBgn0004837",0.822839654412466
"5957","FBgn0031163",0.822522235777551
"5958","FBgn0036538",0.821813451804005
"5959","FBgn0038087",0.821798316862335
"5960","FBgn0263258",0.820953239167486
"5961","FBgn0038488",0.820327887577423
"5962","FBgn0023090",0.820120050836873
"5963","FBgn0032847",0.819843033432819
"5964","FBgn0035827",0.819592827506285
"5965","FBgn0001491",0.818982210350651
"5966","FBgn0032415",0.818644091404765
"5967","FBgn0031260",0.818533115284177
"5968","FBgn0027580",0.818214826171615
"5969","FBgn0035777",0.817917436430963
"5970","FBgn0260444",0.816598832467623
"5971","FBgn0011826",0.816560133359342
"5972","FBgn0029514",0.815965165139457
"5973","FBgn0015569",0.815307334647059
"5974","FBgn0003227",0.815014093086392
"5975","FBgn0261068",0.813113151000491
"5976","FBgn0003334",0.812924280942916
"5977","FBgn0031008",0.812676383569004
"5978","FBgn0022986",0.812130708164962
"5979","FBgn0036334",0.811967555839092
"5980","FBgn0033993",0.81178930881598
"5981","FBgn0025352",0.811448552612028
"5982","FBgn0035255",0.811209199556531
"5983","FBgn0027375",0.811163388462112
"5984","FBgn0031717",0.810697622251162
"5985","FBgn0010825",0.810617665416376
"5986","FBgn0039125",0.809716314450148
"5987","FBgn0050065",0.809256512073757
"5988","FBgn0028542",0.808332975481375
"5989","FBgn0038401",0.807455350340171
"5990","FBgn0037371",0.807415686230848
"5991","FBgn0036466",0.806674403701106
"5992","FBgn0032666",0.805429714198874
"5993","FBgn0037443",0.805239714719952
"5994","FBgn0035873",0.804829966288257
"5995","FBgn0035477",0.804459402227007
"5996","FBgn0026392",0.804267674006746
"5997","FBgn0033717",0.804022415151069
"5998","FBgn0025578",0.803724699834431
"5999","FBgn0027453",0.803580700253728
"6000","FBgn0001089",0.803458296373534
"6001","FBgn0001185",0.802798646134596
"6002","FBgn0263004",0.801839278524654
"6003","FBgn0036438",0.801032565961809
"6004","FBgn0011660",0.800375851348089
"6005","FBgn0027572",0.79931484967029
"6006","FBgn0262482",0.799073057812666
"6007","FBgn0037477",0.798657631305175
"6008","FBgn0027621",0.798342940332869
"6009","FBgn0032404",0.79786079163444
"6010","FBgn0034356",0.797764558286585
"6011","FBgn0036376",0.797371960180415
"6012","FBgn0262352",0.797197137230766
"6013","FBgn0038256",0.797024231582552
"6014","FBgn0039379",0.796046117923707
"6015","FBgn0022724",0.795872962368632
"6016","FBgn0010113",0.794908747411027
"6017","FBgn0086359",0.794799712340564
"6018","FBgn0264607",0.794733018735289
"6019","FBgn0259152",0.793484759488294
"6020","FBgn0002719",0.792965971024354
"6021","FBgn0037363",0.792909474309248
"6022","FBgn0026077",0.792802938290546
"6023","FBgn0032523",0.792688652485772
"6024","FBgn0050441",0.79206878731667
"6025","FBgn0051547",0.791534423962327
"6026","FBgn0266518",0.791464669162193
"6027","FBgn0033710",0.791279665644853
"6028","FBgn0031295",0.790186224563572
"6029","FBgn0023388",0.789558998771442
"6030","FBgn0031351",0.788937865879884
"6031","FBgn0034392",0.788611714347208
"6032","FBgn0039722",0.788567790600558
"6033","FBgn0028920",0.788260853223859
"6034","FBgn0038161",0.78817414793595
"6035","FBgn0035722",0.788160136101161
"6036","FBgn0063498",0.786718477714298
"6037","FBgn0043535",0.786444650166624
"6038","FBgn0032732",0.785576754603394
"6039","FBgn0000139",0.784139945150578
"6040","FBgn0038327",0.783992414190689
"6041","FBgn0033449",0.782905725074867
"6042","FBgn0051720",0.782327012609839
"6043","FBgn0032512",0.782140430177136
"6044","FBgn0003074",0.781865958954875
"6045","FBgn0033933",0.781857364940515
"6046","FBgn0031829",0.781565202531835
"6047","FBgn0050196",0.781342970335494
"6048","FBgn0038876",0.781208553235746
"6049","FBgn0036847",0.780605089841894
"6050","FBgn0033476",0.78024824040872
"6051","FBgn0001961",0.779959440076575
"6052","FBgn0034029",0.779634509422944
"6053","FBgn0038526",0.779260442287319
"6054","FBgn0033246",0.778181877662685
"6055","FBgn0037242",0.777956682496948
"6056","FBgn0034308",0.7772051357097
"6057","FBgn0024227",0.776812158326671
"6058","FBgn0034117",0.776409342825849
"6059","FBgn0032779",0.77592277385515
"6060","FBgn0031661",0.775843165596556
"6061","FBgn0032034",0.77559872491156
"6062","FBgn0031723",0.775587607704312
"6063","FBgn0053051",0.775084266224952
"6064","FBgn0034315",0.774913384336756
"6065","FBgn0259701",0.774865988509553
"6066","FBgn0037262",0.774653854255198
"6067","FBgn0039481",0.774258578017587
"6068","FBgn0034527",0.774070624290483
"6069","FBgn0037638",0.773847678381561
"6070","FBgn0050394",0.773797706765825
"6071","FBgn0032809",0.773714428021486
"6072","FBgn0039591",0.773542023703533
"6073","FBgn0036173",0.773392958837995
"6074","FBgn0004643",0.772274544941422
"6075","FBgn0037913",0.771249629527519
"6076","FBgn0023213",0.770961356184706
"6077","FBgn0038045",0.77017398604803
"6078","FBgn0050384",0.769930876064812
"6079","FBgn0033813",0.768736852510363
"6080","FBgn0037432",0.768414282865363
"6081","FBgn0040340",0.767232198805301
"6082","FBgn0087039",0.766643756691392
"6083","FBgn0259979",0.765908637818734
"6084","FBgn0023509",0.765815796701103
"6085","FBgn0023171",0.765457147160848
"6086","FBgn0039305",0.765393451185995
"6087","FBgn0000591",0.765016040275097
"6088","FBgn0029689",0.764954452450116
"6089","FBgn0034645",0.763053623647635
"6090","FBgn0002787",0.763041662569738
"6091","FBgn0086707",0.762506826281682
"6092","FBgn0036393",0.761819865686038
"6093","FBgn0037171",0.761682264078883
"6094","FBgn0016794",0.761230166599402
"6095","FBgn0052407",0.760802994435541
"6096","FBgn0029925",0.760627688724583
"6097","FBgn0028540",0.757822457988006
"6098","FBgn0264486",0.757763699140098
"6099","FBgn0035854",0.757642928825969
"6100","FBgn0002579",0.757532504408618
"6101","FBgn0053113",0.757326089690723
"6102","FBgn0033028",0.757139162430798
"6103","FBgn0036422",0.755972936464171
"6104","FBgn0086686",0.755729499193583
"6105","FBgn0030720",0.75559545970896
"6106","FBgn0002872",0.755238021069268
"6107","FBgn0003159",0.755164306178373
"6108","FBgn0005674",0.755086966908457
"6109","FBgn0050458",0.75508164510035
"6110","FBgn0000524",0.754954414254176
"6111","FBgn0034545",0.754209397162983
"6112","FBgn0039528",0.754051347137698
"6113","FBgn0005590",0.753762909662912
"6114","FBgn0001124",0.753495877947635
"6115","FBgn0036417",0.75346852576398
"6116","FBgn0037446",0.753275161427032
"6117","FBgn0038975",0.752734690734105
"6118","FBgn0032683",0.752185620859768
"6119","FBgn0260653",0.751944981540382
"6120","FBgn0034215",0.75119439066374
"6121","FBgn0083978",0.750454193502155
"6122","FBgn0038938",0.750243068497412
"6123","FBgn0030799",0.749001938460047
"6124","FBgn0036373",0.748729201930967
"6125","FBgn0039852",0.748563699870642
"6126","FBgn0024236",0.748451021680847
"6127","FBgn0038122",0.748412855490397
"6128","FBgn0266347",0.748160487373457
"6129","FBgn0030501",0.747553555267719
"6130","FBgn0037838",0.745962638832017
"6131","FBgn0261014",0.745528730159079
"6132","FBgn0052202",0.745387133982896
"6133","FBgn0035915",0.744701707600026
"6134","FBgn0000018",0.744073917806234
"6135","FBgn0038130",0.74380134991235
"6136","FBgn0032703",0.743464961527927
"6137","FBgn0085409",0.742792911129972
"6138","FBgn0083963",0.742087851236812
"6139","FBgn0019952",0.741428257140953
"6140","FBgn0266917",0.741278361758677
"6141","FBgn0036619",0.740540476254216
"6142","FBgn0036850",0.740469653796122
"6143","FBgn0032730",0.74031703257968
"6144","FBgn0031065",0.739944474619174
"6145","FBgn0053284",0.739732251041768
"6146","FBgn0000289",0.739129189274889
"6147","FBgn0011737",0.738073458811926
"6148","FBgn0053349",0.737819874456928
"6149","FBgn0052201",0.736782312340685
"6150","FBgn0033901",0.735715071916387
"6151","FBgn0008635",0.735540224686157
"6152","FBgn0024230",0.735145756778082
"6153","FBgn0250835",0.734874808939189
"6154","FBgn0032525",0.734271894655471
"6155","FBgn0034242",0.733899693806804
"6156","FBgn0029736",0.733708030674971
"6157","FBgn0001078",0.733696507552538
"6158","FBgn0033742",0.733453362026304
"6159","FBgn0011672",0.732882999168271
"6160","FBgn0052855",0.732488718264821
"6161","FBgn0265193",0.731511034695713
"6162","FBgn0038165",0.731350963988922
"6163","FBgn0038857",0.730248478440985
"6164","FBgn0086357",0.729934618851108
"6165","FBgn0000551",0.72976035934272
"6166","FBgn0040817",0.729578971724269
"6167","FBgn0034057",0.729563188779762
"6168","FBgn0036490",0.729370506936425
"6169","FBgn0038051",0.729048738852211
"6170","FBgn0034452",0.727563772074371
"6171","FBgn0031256",0.727137807769515
"6172","FBgn0030979",0.727123604904765
"6173","FBgn0014032",0.726711073405831
"6174","FBgn0003416",0.726421550213684
"6175","FBgn0034063",0.726279546652326
"6176","FBgn0032001",0.726126351175721
"6177","FBgn0034062",0.725966684994924
"6178","FBgn0266757",0.725670410198496
"6179","FBgn0003950",0.725515226420339
"6180","FBgn0037376",0.725190671768869
"6181","FBgn0039994",0.724353407846637
"6182","FBgn0050104",0.724039952073067
"6183","FBgn0029608",0.723975485273497
"6184","FBgn0263235",0.723731015941363
"6185","FBgn0250837",0.723577697548146
"6186","FBgn0035158",0.72177824728107
"6187","FBgn0037489",0.721329793644536
"6188","FBgn0053116",0.721250485875557
"6189","FBgn0028479",0.720974107440789
"6190","FBgn0260985",0.720704728023752
"6191","FBgn0024293",0.720324095830631
"6192","FBgn0046875",0.720092115360489
"6193","FBgn0032881",0.719539455815316
"6194","FBgn0000464",0.71900764449016
"6195","FBgn0050464",0.718918070510802
"6196","FBgn0261564",0.718560105219963
"6197","FBgn0034650",0.718264146035985
"6198","FBgn0031534",0.717975284541936
"6199","FBgn0000241",0.71793709157622
"6200","FBgn0027279",0.716944959185789
"6201","FBgn0250910",0.716831846031145
"6202","FBgn0039966",0.715696834010811
"6203","FBgn0034936",0.715590192702054
"6204","FBgn0037758",0.714482737258265
"6205","FBgn0003435",0.713875638692348
"6206","FBgn0085302",0.713163653827196
"6207","FBgn0016076",0.71235503823848
"6208","FBgn0029800",0.712236087664738
"6209","FBgn0027055",0.712197653184924
"6210","FBgn0000173",0.711742342138237
"6211","FBgn0085432",0.711538881574049
"6212","FBgn0038438",0.710833745577806
"6213","FBgn0017457",0.710462496365212
"6214","FBgn0034232",0.710106469304699
"6215","FBgn0021944",0.709980547632659
"6216","FBgn0031559",0.709799299007938
"6217","FBgn0266098",0.709307828148287
"6218","FBgn0036545",0.709288441818813
"6219","FBgn0036487",0.70879917570778
"6220","FBgn0264001",0.708072903016894
"6221","FBgn0036323",0.707795450539889
"6222","FBgn0038414",0.707307439469969
"6223","FBgn0050043",0.707209813792942
"6224","FBgn0037009",0.707065200219676
"6225","FBgn0259243",0.706734194242865
"6226","FBgn0035300",0.706497826822839
"6227","FBgn0053635",0.706000993639331
"6228","FBgn0016726",0.705141429460695
"6229","FBgn0011739",0.705121211363768
"6230","FBgn0014133",0.704928829866267
"6231","FBgn0052758",0.704177909997053
"6232","FBgn0035082",0.703702853255519
"6233","FBgn0037883",0.703495914664197
"6234","FBgn0038239",0.70345077871052
"6235","FBgn0038129",0.703056447240974
"6236","FBgn0025335",0.70271252642089
"6237","FBgn0036396",0.702656709520805
"6238","FBgn0013746",0.702178364103878
"6239","FBgn0037447",0.701676397375778
"6240","FBgn0024956",0.701533032391033
"6241","FBgn0037736",0.701120111413006
"6242","FBgn0002431",0.70034156273553
"6243","FBgn0035458",0.700336592787403
"6244","FBgn0025832",0.70032888347116
"6245","FBgn0053548",0.699930629991078
"6246","FBgn0051922",0.699337993191947
"6247","FBgn0014869",0.699206569179975
"6248","FBgn0033165",0.698833604768352
"6249","FBgn0023181",0.698761815070174
"6250","FBgn0040296",0.697278331742779
"6251","FBgn0038341",0.697262229518109
"6252","FBgn0028979",0.696592981657679
"6253","FBgn0052845",0.696058058589436
"6254","FBgn0041231",0.695979971196626
"6255","FBgn0051867",0.695768061734397
"6256","FBgn0032602",0.695493639846674
"6257","FBgn0052528",0.695418176637096
"6258","FBgn0029737",0.695154587620161
"6259","FBgn0034909",0.694587231035393
"6260","FBgn0030600",0.694311446563823
"6261","FBgn0024432",0.694171917424891
"6262","FBgn0035626",0.693516562190563
"6263","FBgn0021895",0.693095265726285
"6264","FBgn0038110",0.692387806962631
"6265","FBgn0027585",0.691662093137035
"6266","FBgn0030589",0.691568316223412
"6267","FBgn0015240",0.691348239015918
"6268","FBgn0033869",0.691295540433285
"6269","FBgn0032689",0.689857236074892
"6270","FBgn0004510",0.689626659033318
"6271","FBgn0001990",0.687752038172375
"6272","FBgn0010591",0.687470761682465
"6273","FBgn0031662",0.687386639269465
"6274","FBgn0028879",0.687201734468382
"6275","FBgn0032216",0.686994671968856
"6276","FBgn0046685",0.686556311684013
"6277","FBgn0003366",0.685975994274574
"6278","FBgn0032006",0.685801754751802
"6279","FBgn0052017",0.685628802579225
"6280","FBgn0030617",0.684475749713313
"6281","FBgn0265434",0.683973060245773
"6282","FBgn0051908",0.683845139090031
"6283","FBgn0031255",0.683571095485913
"6284","FBgn0000439",0.68333787184314
"6285","FBgn0039304",0.68307963257437
"6286","FBgn0040383",0.683077585721024
"6287","FBgn0027509",0.682618033951416
"6288","FBgn0005612",0.682230539761966
"6289","FBgn0052026",0.680988101145097
"6290","FBgn0047338",0.680932558687591
"6291","FBgn0261791",0.680885915462482
"6292","FBgn0036891",0.680314593498203
"6293","FBgn0028411",0.679944859048611
"6294","FBgn0015834",0.679904347950216
"6295","FBgn0033954",0.679066948080629
"6296","FBgn0037822",0.679013313125856
"6297","FBgn0031597",0.678963111265705
"6298","FBgn0051849",0.678805562764059
"6299","FBgn0033610",0.678604167939411
"6300","FBgn0259234",0.678484450768574
"6301","FBgn0031536",0.678321914546049
"6302","FBgn0054051",0.677887024826444
"6303","FBgn0011230",0.677825335468394
"6304","FBgn0038472",0.677648784167345
"6305","FBgn0040778",0.677603135362557
"6306","FBgn0027607",0.67748481875999
"6307","FBgn0026630",0.677358241353369
"6308","FBgn0031093",0.677188687808136
"6309","FBgn0038139",0.67686482763513
"6310","FBgn0039151",0.676377889082545
"6311","FBgn0085451",0.676345257703937
"6312","FBgn0259834",0.676250254889868
"6313","FBgn0038879",0.676205185676812
"6314","FBgn0033788",0.675638650077996
"6315","FBgn0032234",0.675488606072221
"6316","FBgn0014930",0.675330724410172
"6317","FBgn0027657",0.675325429824084
"6318","FBgn0035830",0.674474102805118
"6319","FBgn0030625",0.674356693662555
"6320","FBgn0030291",0.673575118126279
"6321","FBgn0085442",0.672907550264566
"6322","FBgn0027864",0.672838515536293
"6323","FBgn0033191",0.672563945604453
"6324","FBgn0000662",0.672414605999364
"6325","FBgn0035035",0.67176877673648
"6326","FBgn0021742",0.670992898070494
"6327","FBgn0037807",0.67058103196979
"6328","FBgn0031670",0.670210862842149
"6329","FBgn0266449",0.669724098881556
"6330","FBgn0030687",0.668966771834568
"6331","FBgn0019990",0.668928700641177
"6332","FBgn0016926",0.668458595319986
"6333","FBgn0051638",0.668182482110471
"6334","FBgn0032465",0.667838086919627
"6335","FBgn0027790",0.66778908398772
"6336","FBgn0038343",0.666639938569049
"6337","FBgn0027569",0.666431662756122
"6338","FBgn0038213",0.666158311171156
"6339","FBgn0063649",0.665904311813355
"6340","FBgn0030218",0.665187640142992
"6341","FBgn0036020",0.66488461351155
"6342","FBgn0058006",0.664739908219653
"6343","FBgn0031664",0.664736331800268
"6344","FBgn0261611",0.664080809509598
"6345","FBgn0004237",0.663711443589577
"6346","FBgn0037241",0.662514575284713
"6347","FBgn0003339",0.662383209640872
"6348","FBgn0036491",0.66220848254518
"6349","FBgn0035348",0.661582290663372
"6350","FBgn0261862",0.661527445412867
"6351","FBgn0026371",0.661247099251515
"6352","FBgn0024980",0.660843792106253
"6353","FBgn0028685",0.660517790758175
"6354","FBgn0053062",0.660171232721174
"6355","FBgn0033232",0.659852576264813
"6356","FBgn0034114",0.659698132233675
"6357","FBgn0004554",0.659211092623336
"6358","FBgn0034141",0.659018333018192
"6359","FBgn0035771",0.658733753738594
"6360","FBgn0011710",0.657747118641791
"6361","FBgn0036679",0.657499132244389
"6362","FBgn0010323",0.657286370081513
"6363","FBgn0031054",0.65713580367187
"6364","FBgn0260940",0.656152113698115
"6365","FBgn0030066",0.655866486305012
"6366","FBgn0001313",0.655313112231594
"6367","FBgn0023489",0.655261515364659
"6368","FBgn0260639",0.655237793067377
"6369","FBgn0033814",0.655219563141449
"6370","FBgn0030330",0.655036689299961
"6371","FBgn0026869",0.654924594360731
"6372","FBgn0033312",0.654868221711239
"6373","FBgn0022382",0.654827326963016
"6374","FBgn0085197",0.653727332769717
"6375","FBgn0032363",0.652980750815879
"6376","FBgn0027601",0.652909037588212
"6377","FBgn0038395",0.652447109286716
"6378","FBgn0017456",0.651969593032686
"6379","FBgn0038238",0.6518925072887
"6380","FBgn0000414",0.651359389735013
"6381","FBgn0035639",0.650812407789451
"6382","FBgn0015400",0.649946045702907
"6383","FBgn0010215",0.649899817520728
"6384","FBgn0031529",0.649825035537449
"6385","FBgn0025836",0.648809533829986
"6386","FBgn0028506",0.648338581730014
"6387","FBgn0030801",0.645131532768035
"6388","FBgn0038551",0.64497523699209
"6389","FBgn0030780",0.644945657090108
"6390","FBgn0038978",0.644908589416666
"6391","FBgn0017572",0.644519538315382
"6392","FBgn0030013",0.643059424400053
"6393","FBgn0011589",0.642976949366403
"6394","FBgn0034564",0.641866694916703
"6395","FBgn0039796",0.641804238366883
"6396","FBgn0035285",0.641455860475396
"6397","FBgn0036342",0.641247334727163
"6398","FBgn0024314",0.641149875995264
"6399","FBgn0002899",0.641038185764476
"6400","FBgn0014006",0.639915624882323
"6401","FBgn0050069",0.639807167193845
"6402","FBgn0260753",0.639761827218337
"6403","FBgn0028691",0.639750099540022
"6404","FBgn0030960",0.638982287516825
"6405","FBgn0264959",0.638913571974572
"6406","FBgn0041150",0.638722433756988
"6407","FBgn0033261",0.638532842839475
"6408","FBgn0020279",0.638201061877794
"6409","FBgn0031801",0.63750052893799
"6410","FBgn0016693",0.637398246888547
"6411","FBgn0030669",0.637112270817963
"6412","FBgn0043530",0.637051022345241
"6413","FBgn0034430",0.636821915042917
"6414","FBgn0032949",0.636511167647658
"6415","FBgn0035036",0.634927908067227
"6416","FBgn0261995",0.634789052280613
"6417","FBgn0025629",0.634235179727513
"6418","FBgn0000317",0.634116138350619
"6419","FBgn0014906",0.633808247725766
"6420","FBgn0033748",0.633024011000526
"6421","FBgn0031992",0.632533320430515
"6422","FBgn0024558",0.631383478189756
"6423","FBgn0033721",0.631064662968265
"6424","FBgn0036124",0.631020439034887
"6425","FBgn0086706",0.630776852727929
"6426","FBgn0039310",0.630385252922343
"6427","FBgn0033451",0.630245683763001
"6428","FBgn0034657",0.629504012438802
"6429","FBgn0030365",0.629426548897276
"6430","FBgn0033380",0.629417771478155
"6431","FBgn0033543",0.628918378246256
"6432","FBgn0002716",0.62848986758274
"6433","FBgn0037491",0.628477407860458
"6434","FBgn0052452",0.627670547594341
"6435","FBgn0004167",0.626643317555251
"6436","FBgn0030406",0.626445803843249
"6437","FBgn0002306",0.626392571908859
"6438","FBgn0039055",0.625949092026536
"6439","FBgn0028875",0.625650938898639
"6440","FBgn0050051",0.625588822950038
"6441","FBgn0003983",0.625577927808101
"6442","FBgn0085198",0.625051117472133
"6443","FBgn0039846",0.625038300615935
"6444","FBgn0025866",0.62390336413679
"6445","FBgn0050359",0.623331865338935
"6446","FBgn0000611",0.623034750253613
"6447","FBgn0031484",0.622103277160543
"6448","FBgn0052248",0.62201234217976
"6449","FBgn0040227",0.62196656038096
"6450","FBgn0262601",0.62174023048158
"6451","FBgn0053056",0.621654401992089
