"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensembl","geneSymbol"
"FBgn0038282",6892.99228876233,-0.364734380298377,0.123815216143898,-2.94579609564694,0.00322124672960785,1,"FBgn0038282","dpr9"
"FBgn0038285",1.35883365554239,-0.18670900186151,0.201544202165339,-0.926392324143075,0.354242131687842,NA,"FBgn0038285","CG6974"
"FBgn0038286",4305.69036513847,-0.17297179249417,0.0782879168934495,-2.20943153628147,0.027144639532834,1,"FBgn0038286","CG6966"
"FBgn0038290",5937.23885097953,-0.23810860573012,0.0610179388062616,-3.9022721905789,9.52939107874438e-05,0.981241399378309,"FBgn0038290","CG6912"
"FBgn0038291",29.3289924823691,-0.249773118990133,0.209190004551323,-1.19400121208398,0.232477493920964,1,"FBgn0038291","CG3984"
"FBgn0038292",0.981773679616521,0.0348133251552453,0.160365034188606,0.217088003824457,0.828139762612763,NA,"FBgn0038292","CG3987"
"FBgn0038294",340.445839626272,-0.362418630271748,0.227547508618513,-1.59271631876818,0.111223844989607,1,"FBgn0038294","Mf"
"FBgn0038295",2140.39874509801,-0.213516503900702,0.0715404759648136,-2.98455526079695,0.00283990898894233,1,"FBgn0038295","Gyc88E"
"FBgn0038296",991.829909742335,-0.130202463889178,0.0562557258345906,-2.31447487269142,0.0206416880200601,1,"FBgn0038296","CG6752"
"FBgn0038299",81.5847663989782,1.031626715429,0.242226746542,4.25892982569586,2.0540793656452e-05,0.211508552280487,"FBgn0038299","Spn88Eb"
"FBgn0038300",458.979561134966,0.18643141940736,0.0943281224511102,1.97641397457037,0.0481079100909245,1,"FBgn0038300","CG4203"
"FBgn0038301",7943.75112740332,0.0247332427462136,0.0490979910746938,0.503752642518234,0.614435210415779,1,"FBgn0038301","CG6654"
"FBgn0038302",6.98857955597127,0.263417453172387,0.239048367461449,1.1019420712625,0.270486856701754,1,"FBgn0038302","CG4210"
"FBgn0038303",2009.49702190218,-0.0247896153491992,0.0465893180560657,-0.532087963154285,0.594665073691964,1,"FBgn0038303","SIDL"
"FBgn0038304",1600.83410503914,-0.0421981065230364,0.0714235422391324,-0.590815089816651,0.554644323212317,1,"FBgn0038304","CG12241"
"FBgn0038306",478.619322451918,0.25988905884477,0.0817598355432433,3.17868862037172,0.00147942926207284,1,"FBgn0038306","Art3"
"FBgn0038307",565.419767866219,-0.139115317471781,0.0791240333654267,-1.75819294789094,0.0787146847538871,1,"FBgn0038307","mRpS10"
"FBgn0038309",23.8910012675431,-0.323001181072699,0.221647360737963,-1.45727510581351,0.145040455711432,1,"FBgn0038309","CG6499"
"FBgn0038311",294.841976255779,0.555135807682443,0.111745466778714,4.96785975919507,6.76958898725401e-07,0.00697064578017546,"FBgn0038311","CG14864"
"FBgn0038312",159.54903851812,-0.0752948905164021,0.125527583427032,-0.5998274519494,0.548621235963688,1,"FBgn0038312","Zip88E"
"FBgn0038313",407.761410634195,0.260799794794295,0.0857707499850105,3.04066123754162,0.00236059261176148,1,"FBgn0038313","CG4338"
"FBgn0038315",19.609699006303,0.297531284092409,0.236746142375259,1.25675240621577,0.208843304948275,1,"FBgn0038315","CG14866"
"FBgn0038316",1418.82897201186,0.143025870667133,0.0699114873680353,2.04581358588755,0.040774714846969,1,"FBgn0038316","CG6276"
"FBgn0038318",2325.72941284223,0.142080779263223,0.0619712772008738,2.29268760756184,0.021865996508605,1,"FBgn0038318","CG6236"
"FBgn0038319",579.095071253966,-0.0480780759627545,0.0959124147644809,-0.501270623628998,0.61618067678814,1,"FBgn0038319","mRpL9"
"FBgn0038320",3328.33905089124,-0.0955895199995049,0.0588251989090958,-1.62497572081689,0.104167732256734,1,"FBgn0038320","Sra-1"
"FBgn0038321",5692.17977868172,0.0639188835091651,0.0707052470111042,0.904018954903399,0.36598535056416,1,"FBgn0038321","CG6218"
"FBgn0038324",389.666210721277,-0.20831257406119,0.15745020228625,-1.32303783060546,0.185822797462497,1,"FBgn0038324","CG5038"
"FBgn0038325",1397.24064186376,0.0486292941224476,0.0823053493001889,0.590840018734189,0.554627618371872,1,"FBgn0038325","Atg4b"
"FBgn0038326",930.330712408172,-0.0382302112919326,0.0698295744772817,-0.547478795025028,0.584049834756613,1,"FBgn0038326","CG5044"
"FBgn0038327",474.667238880406,0.20354902091755,0.08423800950876,2.41635601439968,0.0156767250591269,1,"FBgn0038327","Trax"
"FBgn0038330",2376.85570212512,0.0802985629004012,0.0426417026404787,1.88309935879943,0.0596869041134927,1,"FBgn0038330","CG14868"
"FBgn0038331",1627.51294058319,-0.132681285744673,0.0950730085519492,-1.39557260010526,0.162843238263466,1,"FBgn0038331","Ccm3"
"FBgn0038332",393.12026287567,0.0692041510006757,0.0807374289758163,0.857150789646828,0.391361554897141,1,"FBgn0038332","CG6136"
"FBgn0038334",1.11994324543038,-0.150454331203953,0.182625758559854,-0.823839596289165,0.410030705596709,NA,"FBgn0038334","h-cup"
"FBgn0038337",208.502271911878,-0.517393089180511,0.113752735907501,-4.54840127626675,5.40549907170108e-06,0.055660423941306,"FBgn0038337","CG6125"
"FBgn0038339",0.514424850380605,-0.20782800766652,0.125301885850074,-1.65861835403809,0.0971927209312826,NA,"FBgn0038339","CG6118"
"FBgn0038341",166.254863216613,-0.0873804220499248,0.126855927744411,-0.688816231165633,0.490938920074601,1,"FBgn0038341","AdamTS-A"
"FBgn0038342",0.877793864897671,-0.0719996416435812,0.158249935993768,-0.454974222842127,0.649127783660577,NA,"FBgn0038342","CG14870"
"FBgn0038343",2271.46055177696,0.353327767447187,0.0889092940386342,3.97402511478332,7.06681066210273e-05,0.727669493876718,"FBgn0038343","Trissin"
"FBgn0038344",1053.92931931076,-0.0213612809985673,0.0733205560778019,-0.291340957314896,0.770790565929799,1,"FBgn0038344","CG5205"
"FBgn0038345",0,NA,NA,NA,NA,NA,"FBgn0038345","CG5213"
"FBgn0038348",9.5609741516329,0.2414471766463,0.243427817759117,0.991863538312714,0.321264097692901,1,"FBgn0038348","AOX2"
"FBgn0038349",947.634507137027,-0.0248165770914177,0.0833249123295195,-0.297829021328907,0.765833663324516,1,"FBgn0038349","AOX3"
"FBgn0038350",14.2487539765588,-0.0115199211852571,0.244122945153996,-0.0471890144451198,0.962362582972239,1,"FBgn0038350","AOX4"
"FBgn0038353",5.77955115896717,-0.0158682220291002,0.240002279374046,-0.0661169638492034,0.947284705204062,1,"FBgn0038353","CG5399"
"FBgn0038354",1347.84505246077,-0.69395850792394,0.111519285239223,-6.2227668195264,4.88463088859984e-10,5.02970442599125e-06,"FBgn0038354","CG5404"
"FBgn0038355",1.44555494247692,0.14870935906505,0.184486249176911,0.806072863037326,0.42020083762658,NA,"FBgn0038355","CG4520"
"FBgn0038356",0.0447494959089739,-0.00090473072114132,0.0612146699379257,-0.0147796389665869,0.988207983559429,NA,"FBgn0038356","CG12784"
"FBgn0038357",0.12381050557738,-0.0151038183149281,0.0612146699379257,-0.246735273264465,0.805113106224035,NA,"FBgn0038357","CG5623"
"FBgn0038358",17.9738175854583,-0.293867821503152,0.23278780878947,-1.26238492913915,0.206810309549212,1,"FBgn0038358","CG4525"
"FBgn0038359",0.114829537810851,0.00170977353499336,0.0612146699379257,0.0279307809178281,0.977717358392873,NA,"FBgn0038359","CG5614"
"FBgn0038360",993.334295203696,-0.0245451938077897,0.0799250245092368,-0.307102737327945,0.758765174234554,1,"FBgn0038360","CG9590"
"FBgn0038361",10.8546136796531,0.131290231725962,0.242775958738005,0.540787615085256,0.588653980259873,1,"FBgn0038361","CG9589"
"FBgn0038363",403.43521165204,-0.0605443635539082,0.079478780581363,-0.761767645540668,0.446198693881039,1,"FBgn0038363","Acyp2"
"FBgn0038365",4.73396924154584,0.653838601196746,0.234367768690903,2.78979744035992,0.00527410268142931,NA,"FBgn0038365","CG9593"
"FBgn0038366",9.04767239484398,0.386980237532649,0.239128118167538,1.61829667083117,0.105598677822367,1,"FBgn0038366","CG4576"
"FBgn0038369",555.387135880891,-0.0664929072603369,0.0745401166516681,-0.892041899680189,0.372370474636138,1,"FBgn0038369","Arpc3A"
"FBgn0038371",70.8486929920182,-0.0290826275698837,0.170803443499216,-0.170269562334774,0.864798147438471,1,"FBgn0038371","Pbp45"
"FBgn0038373",2.83590082617768,0.100143908128038,0.229412622966149,0.436523094645995,0.662457246880158,NA,"FBgn0038373","CG4546"
"FBgn0038376",2353.61806955353,-0.0779931455341244,0.0373000959932159,-2.09096366798385,0.0365313209766837,1,"FBgn0038376","Hmt-1"
"FBgn0038377",0.144833632267702,0.00432511964886227,0.0612146699379257,0.0706549533510207,0.943672373206087,NA,"FBgn0038377","CG9632"
"FBgn0038380",56.5318032857876,-0.490644570764243,0.162415209136955,-3.02092749423799,0.00252001696329988,1,"FBgn0038380","CG14877"
"FBgn0038381",231.257701296665,0.132439127233212,0.118543241595345,1.11722208243049,0.263899381047056,1,"FBgn0038381","CG3303"
"FBgn0038385",28.1198904534281,0.0572009425856688,0.228385210823839,0.250458172748277,0.802233047350842,1,"FBgn0038385","CG4221"
"FBgn0038386",0.050284371816982,-0.000994832816494533,0.0612146699379257,-0.0162515426041394,0.987033715829357,NA,"FBgn0038386","CG5478"
"FBgn0038387",481.069779831451,-0.0311803723969748,0.0791447433471801,-0.393966435145257,0.693605820224015,1,"FBgn0038387","blp"
"FBgn0038388",1656.64020453327,-0.200577512885292,0.045875024321477,-4.37225954322577,1.22967217657883e-05,0.126619344022322,"FBgn0038388","CG4287"
"FBgn0038389",421.909582001875,0.22296956114176,0.0792333180666065,2.81408839844778,0.00489157750512231,1,"FBgn0038389","CG5516"
"FBgn0038390",71.7703254507979,1.25117361969872,0.190648209482151,6.56273469914677,5.28297940614136e-11,5.43988389450376e-07,"FBgn0038390","Rbf2"
"FBgn0038391",0.0537548043799622,-0.000994832816494538,0.0612146699379257,-0.0162515426041395,0.987033715829357,NA,"FBgn0038391","GATAe"
"FBgn0038394",0.160329457606757,0.00423417569577485,0.0612146699379257,0.0691692971646908,0.944854861869276,NA,"FBgn0038394","CG10264"
"FBgn0038395",47.2984654308569,0.214964559560373,0.189243210652204,1.1359168913882,0.255991348256555,1,"FBgn0038395","CG10407"
"FBgn0038396",116.393827611175,0.415917328867806,0.147426359976526,2.82118699080701,0.00478463044877922,1,"FBgn0038396","CG5013"
"FBgn0038397",40.8997821888962,-0.805394868200866,0.197127894133787,-4.08564638576345,4.39542777602795e-05,0.452597198097598,"FBgn0038397","CG10185"
"FBgn0038398",33.1605260398306,0.507403582525219,0.235320014899208,2.15622790412686,0.0310658736700856,1,"FBgn0038398","sxe2"
"FBgn0038400",4188.18753452743,-0.240538632994125,0.0713478934945604,-3.37134877026836,0.000748010943379102,1,"FBgn0038400","CG5903"
"FBgn0038401",1148.76024438336,-0.293288270050766,0.0527743006763439,-5.55740703888157,2.73811726749288e-08,0.000281943935033742,"FBgn0038401","CG5916"
"FBgn0038402",380.526020248643,-0.476710509860021,0.0835213242263965,-5.70765028303226,1.14546469609587e-08,0.000117948499756992,"FBgn0038402","Fer2"
"FBgn0038404",24.0751089035903,0.743322793682903,0.245355309297645,3.02957696660708,0.00244896495425487,1,"FBgn0038404","CG8925"
"FBgn0038405",1.2231555324478,-0.0833727174041019,0.176151569155109,-0.473301020274697,0.635998434332236,NA,"FBgn0038405","CG8927"
"FBgn0038407",1030.29853487378,-0.226367115417932,0.150418249524877,-1.50491789482295,0.132345186993942,1,"FBgn0038407","CG6126"
"FBgn0038412",8.64588858249907,0.337955661899885,0.243098733677493,1.39019918692062,0.16446840030907,1,"FBgn0038412","Zip89B"
"FBgn0038414",0.0512601935771876,-0.000950202697684962,0.0612146699379257,-0.0155224670597507,0.987615360529705,NA,"FBgn0038414","CG6901"
"FBgn0038415",0,NA,NA,NA,NA,NA,"FBgn0038415","CG17929"
"FBgn0038416",0.109505059653338,0.00166430155844966,0.0612146699379257,0.0271879528246633,0.978309824408886,NA,"FBgn0038416","CG17930"
"FBgn0038418",684.931629703499,0.106344015556667,0.0823862410962638,1.29079824666851,0.196773645947745,1,"FBgn0038418","pad"
"FBgn0038419",105.499188236903,0.777845103305928,0.180137089984538,4.31807299303378,1.57397381085869e-05,0.162072083304119,"FBgn0038419","CG14879"
"FBgn0038420",642.470079198021,0.195611762804729,0.105450073241362,1.8550177993428,0.063593684856813,1,"FBgn0038420","CG10311"
"FBgn0038421",207.371288987618,-0.568941935019446,0.177436881650155,-3.20644687693062,0.0013438511513911,1,"FBgn0038421","CG17931"
"FBgn0038422",35.9315916986163,0.35237764723497,0.232683084092961,1.51441024863754,0.129921821539667,1,"FBgn0038422","CG14880"
"FBgn0038423",0.20202199056611,0.0115654610584635,0.0780249434044139,0.148227740435749,0.882163039931339,NA,"FBgn0038423","CG10317"
"FBgn0038424",1313.68975289832,-0.109635599899469,0.0610009254162486,-1.79727765032013,0.0722915524977213,1,"FBgn0038424","CG17565"
"FBgn0038425",358.938215723676,0.0264520008671418,0.104748958137767,0.252527579628543,0.800633299246979,1,"FBgn0038425","CG14881"
"FBgn0038426",526.672462143761,-0.257149411688284,0.0796023119751263,-3.23042641988384,0.00123605715262954,1,"FBgn0038426","mRpS33"
"FBgn0038427",3615.85543186741,-0.113976664249478,0.0351613071344984,-3.24153660765502,0.00118887163736876,1,"FBgn0038427","ema"
"FBgn0038428",779.968510193664,0.0221447746762025,0.0692005868845404,0.320008480753936,0.74896190163283,1,"FBgn0038428","CG14894"
"FBgn0038429",384.120294531433,0.0861211023977474,0.0834444113603364,1.03207753513716,0.302035796802042,1,"FBgn0038429","CG14882"
"FBgn0038431",1.52928211904042,0.290584798874945,0.176656533881525,1.64491396095106,0.0999875554461517,NA,"FBgn0038431","CG10405"
"FBgn0038432",1104.30678104278,0.139413357741936,0.0711197458175744,1.96026231729706,0.0499651380361632,1,"FBgn0038432","CG14883"
"FBgn0038435",355.502156713899,0.270803548945989,0.111548346273458,2.42767874193419,0.0151957969381649,1,"FBgn0038435","Gyc-89Da"
"FBgn0038436",376.987133810751,-0.401110910460379,0.0919591756225123,-4.36183673619389,1.28975100880077e-05,0.132805661376215,"FBgn0038436","Gyc-89Db"
"FBgn0038437",270.01181432003,0.00659574804515957,0.0957368215010032,0.0688945793452152,0.945073533324698,1,"FBgn0038437","CG14898"
"FBgn0038438",950.578917831524,-0.0674762394169244,0.0646499687832845,-1.04371650422777,0.296616571652995,1,"FBgn0038438","Der-2"
"FBgn0038439",3.51997977877691,0.140197469791317,0.220508987761296,0.635790274195459,0.524913127440237,NA,"FBgn0038439","Cad89D"
"FBgn0038440",0.0537548043799622,-0.000994832816494538,0.0612146699379257,-0.0162515426041395,0.987033715829357,NA,"FBgn0038440","Gr89a"
"FBgn0038445",0.428835907632664,0.00319745563334661,0.122248346156564,0.0261554101456032,0.97913338125185,NA,"FBgn0038445","CG14891"
"FBgn0038446",422.456994313542,0.0685270635264107,0.0901383129075781,0.76024346713338,0.44710906712423,1,"FBgn0038446","CG14903"
"FBgn0038447",17.7011062040857,-0.819190299966629,0.215298738432044,-3.80490060430704,0.000141861145026035,1,"FBgn0038447","CG14892"
"FBgn0038448",20.9647279228311,-0.010622076401079,0.219993909631565,-0.0482835021154371,0.961490302622572,1,"FBgn0038448","CG12783"
"FBgn0038449",0.525141883305473,0.0932321163297154,0.121184807473282,0.769338321144513,0.441692493617876,NA,"FBgn0038449","CG17562"
"FBgn0038450",18.6566191069191,0.989643227324489,0.238270355620841,4.15344672125014,3.27504493239412e-05,0.337231376688622,"FBgn0038450","CG17560"
"FBgn0038451",0,NA,NA,NA,NA,NA,"FBgn0038451","CG14893"
"FBgn0038452",8.13503625275311,0.388865177575351,0.245187348465034,1.58599201798051,0.112741120249634,1,"FBgn0038452","CG14905"
"FBgn0038453",3743.28495787865,-0.21164507537112,0.0478514156061104,-4.42296372406784,9.73560929323851e-06,0.100247568892477,"FBgn0038453","CG10326"
"FBgn0038454",412.833525904154,0.248395452504557,0.105012159391582,2.36539705443358,0.0180107497872599,1,"FBgn0038454","CG10324"
"FBgn0038455",55.2092190169626,0.837303919992796,0.218098843220466,3.83910298481685,0.00012348463077314,1,"FBgn0038455","CG14907"
"FBgn0038458",0,NA,NA,NA,NA,NA,"FBgn0038458","VhaM9.7-d"
"FBgn0038460",275.347126865438,0.356011045371655,0.11424185997228,3.1162924470771,0.00183140550290141,1,"FBgn0038460","CG18622"
"FBgn0038461",446.150816605894,-0.34585480240447,0.0795026592460568,-4.35022935942389,1.35995210213119e-05,0.140034267956449,"FBgn0038461","CG3678"
"FBgn0038462",436.637298512303,-0.163659960491974,0.079289606028488,-2.06407836650333,0.0390102867565211,1,"FBgn0038462","CG17556"
"FBgn0038463",549.118303358888,0.318756236347607,0.0764793216648123,4.16787478509064,3.07452737302001e-05,0.31658408359987,"FBgn0038463","CG3534"
"FBgn0038465",6179.27378232707,0.809517580088779,0.116963297075181,6.92112483430115,4.48071412824738e-12,4.61379133785633e-08,"FBgn0038465","Irc"
"FBgn0038466",23.6960930551011,0.343690351200973,0.2100315066172,1.63637521215985,0.101761083728738,1,"FBgn0038466","CG8907"
"FBgn0038467",379.645195318047,-0.0101504998512111,0.0835298473081935,-0.121519435008179,0.90327962186637,1,"FBgn0038467","AdSL"
"FBgn0038468",0,NA,NA,NA,NA,NA,"FBgn0038468","CG5225"
"FBgn0038469",0.208663038551712,0.0116316364281567,0.0786478144012514,0.147895227816676,0.882425454441336,NA,"FBgn0038469","CG4009"
"FBgn0038470",499.220862141606,0.882328290691039,0.109892711418636,8.02899736753073,9.82724664782638e-16,1.01191158732668e-11,"FBgn0038470","CG18213"
"FBgn0038471",548.450157947374,-0.0885592588165263,0.0971190103229541,-0.911863274986394,0.361840696292782,1,"FBgn0038471","CG5220"
"FBgn0038472",465.112806413208,0.183851638373318,0.100756428278587,1.8247137330531,0.068044239779092,1,"FBgn0038472","CG3995"
"FBgn0038473",763.099482895191,0.0887465290902618,0.0810707551412376,1.09467993650302,0.273656881465131,1,"FBgn0038473","Ns1"
"FBgn0038474",838.628490183673,-0.107084645554424,0.0678270800586937,-1.5787889654362,0.114384470453186,1,"FBgn0038474","mRpS11"
"FBgn0038475",599.821668719127,-0.115006380858711,0.0704172243588696,-1.6332137755473,0.102424043726265,1,"FBgn0038475","Keap1"
"FBgn0038476",3097.92281854784,0.178782171471842,0.0516189223730674,3.46350065543257,0.00053319529600243,1,"FBgn0038476","kuk"
"FBgn0038478",2039.25852316533,0.19327356147071,0.0483881367828988,3.99423442026426,6.49036253226693e-05,0.668312629947526,"FBgn0038478","cal1"
"FBgn0038479",0,NA,NA,NA,NA,NA,"FBgn0038479","CG17477"
"FBgn0038481",0,NA,NA,NA,NA,NA,"FBgn0038481","CG17475"
"FBgn0038482",0,NA,NA,NA,NA,NA,"FBgn0038482","CG4053"
"FBgn0038484",0.0498151295197756,-0.000949360839950808,0.0612146699379257,-0.0155087145109743,0.987626332155346,NA,"FBgn0038484","CG5246"
"FBgn0038485",0.0591130080035493,-0.000949360839950808,0.0612146699379257,-0.0155087145109743,0.987626332155346,NA,"FBgn0038485","CG5255"
"FBgn0038486",0,NA,NA,NA,NA,NA,"FBgn0038486","CG5265"
"FBgn0038487",13.4591602599527,-0.133431883435793,0.232604075837164,-0.57364378915356,0.566208873282798,1,"FBgn0038487","TwdlW"
"FBgn0038488",1757.14476829789,-0.251728065867512,0.0736706327956907,-3.41693910198416,0.00063329444115123,1,"FBgn0038488","m-cup"
"FBgn0038490",289.736774705099,0.125228337467328,0.11867498074406,1.05522104728546,0.291324240308375,1,"FBgn0038490","CG5285"
"FBgn0038491",503.542611443907,0.143257368595042,0.0792211987742877,1.80832114145612,0.0705565333190167,1,"FBgn0038491","CG5292"
"FBgn0038492",9.82717612090532,0.406699364862208,0.24214951247963,1.6795382352728,0.0930471936229083,1,"FBgn0038492","Mur89F"
"FBgn0038494",2261.2056176179,-0.170767390481396,0.043727401031553,-3.9052718993789,9.41195002014538e-05,0.969148493574369,"FBgn0038494","beat-IIb"
"FBgn0038498",6019.21816849976,-0.306103436669968,0.0516373766739789,-5.92794321451692,3.06752530893759e-09,3.15863081061304e-05,"FBgn0038498","beat-IIa"
"FBgn0038499",1389.52028217053,0.131594908445599,0.0590246732519648,2.22948982510832,0.0257813315592165,1,"FBgn0038499","Brf"
"FBgn0038504",6373.75791375441,-0.356103805795369,0.0931152985767941,-3.82433189001358,0.00013112718036167,1,"FBgn0038504","Sur-8"
"FBgn0038505",0.718522119061503,-0.0935874856615455,0.153528355634275,-0.609577854689484,0.542141485013873,NA,"FBgn0038505","CG17283"
"FBgn0038506",0.172424950418471,-0.0130784284553742,0.0627254704849758,-0.208502676094025,0.834836493334341,NA,"FBgn0038506","CG5860"
"FBgn0038507",0.994587491336004,0.0399561127939571,0.159024460977589,0.251257652743047,0.801614913336281,NA,"FBgn0038507","CG5863"
"FBgn0038508",0.393277493624464,-0.0502453662026749,0.0987962011912409,-0.50857589256306,0.611049530398679,NA,"FBgn0038508","CG5866"
"FBgn0038509",0,NA,NA,NA,NA,NA,"FBgn0038509","CG14332"
"FBgn0038510",182.095662751012,0.239719362005459,0.103355842848877,2.3193595581816,0.0203755485544885,1,"FBgn0038510","CG14331"
"FBgn0038511",1.93498987136081,0.058015998576677,0.194758388856356,0.297887032837732,0.765789385217175,NA,"FBgn0038511","CG5873"
"FBgn0038512",0.487420009891819,0.0598300468713591,0.100004263173325,0.598274963214949,0.549656479486437,NA,"FBgn0038512","CG14330"
"FBgn0038515",1808.80120727139,-0.117283959646624,0.052023346925381,-2.25444856162078,0.0241679632029867,1,"FBgn0038515","CG5823"
"FBgn0038516",46.7829422714474,0.535996929900642,0.230893471495913,2.32140357381274,0.0202650728416726,1,"FBgn0038516","P5cr-2"
"FBgn0038519",1282.36736473998,-0.284960398011038,0.064922178155571,-4.38926120636612,1.13736391610774e-05,0.117114362441614,"FBgn0038519","Prx3"
"FBgn0038523",0.255849486472932,-0.0178377843640324,0.0949492834217734,-0.187866445340038,0.850981347087916,NA,"FBgn0038523","CG7587"
"FBgn0038524",1209.99326602068,0.0509764003412671,0.0542389734194233,0.939848177934211,0.347295442237634,1,"FBgn0038524","sll"
"FBgn0038525",18.2406888179978,0.0365240300298813,0.243341567251593,0.150093674674655,0.880690710332889,1,"FBgn0038525","CG14329"
"FBgn0038526",2.97353766527941,0.166213950205176,0.217283443126482,0.764963716579278,0.444293150622038,NA,"FBgn0038526","CG14327"
"FBgn0038527",0.362611487873276,-0.0814854957883617,0.0742495423254434,-1.09745451939895,0.272442751847513,NA,"FBgn0038527","CG14324"
"FBgn0038528",0.116062146019083,0.00171061539272754,0.0612146699379257,0.0279445334666049,0.977706389727959,NA,"FBgn0038528","CG14326"
"FBgn0038529",2.21971545055885,-0.549094786982492,0.207856960879113,-2.64169544604205,0.00824921964000301,NA,"FBgn0038529","CG14323"
"FBgn0038530",9.22229424597485,0.995541211071069,0.237901614983454,4.18467613656304,2.85572947838708e-05,0.294054464389517,"FBgn0038530","AttD"
"FBgn0038531",1.52533426991873,0.0931428074840823,0.192195587438434,0.484625108856459,0.627942299347562,NA,"FBgn0038531","CG14325"
"FBgn0038532",2354.41590552083,-0.151705878044354,0.0461364669090891,-3.28819886323952,0.0010083058930831,1,"FBgn0038532","CG14322"
"FBgn0038533",626.018643347604,0.321862086430788,0.0682757852457401,4.71414697425059,2.42725423553052e-06,0.0249934368632578,"FBgn0038533","CG7523"
"FBgn0038535",4291.99584210954,-0.0324908728538754,0.0581257032879473,-0.558975995402924,0.576178102789721,1,"FBgn0038535","alt"
"FBgn0038536",203.38327812103,0.118504646387078,0.118621755149722,0.999012754764113,0.317788512590417,1,"FBgn0038536","CG7655"
"FBgn0038539",0.381117313205179,0.0509176479119525,0.110613436438136,0.460320640525708,0.645286087933539,NA,"FBgn0038539","Atg8b"
"FBgn0038540",646.770113241504,-0.175431712315747,0.0894708499089957,-1.96076948519194,0.0499059192111934,1,"FBgn0038540","CG14321"
"FBgn0038541",113.876118438446,-0.100970103623761,0.14817205799229,-0.681438221159182,0.495594245147259,1,"FBgn0038541","TyrRII"
"FBgn0038542",1137.04697776014,-0.215716989551949,0.0655463299051305,-3.29106129762216,0.000998101618677219,1,"FBgn0038542","TyrR"
"FBgn0038545",201.487890430366,0.177950547490164,0.11934743614832,1.49102949533842,0.135953751217631,1,"FBgn0038545","CG7713"
"FBgn0038546",1647.13487447679,0.160131757954195,0.0701873909537094,2.28148896515908,0.0225195289508561,1,"FBgn0038546","CG7379"
"FBgn0038547",1111.07002389758,0.235433079967886,0.0794253617295509,2.96420532234468,0.00303465732614217,1,"FBgn0038547","CG17803"
"FBgn0038548",730.546387145809,0.273642811209306,0.0619688705168583,4.41581085675691,1.0063204918174e-05,0.103620821042437,"FBgn0038548","CG17806"
"FBgn0038549",578.031102215003,0.349789660958046,0.0890588965547199,3.92762177042162,8.57899873116999e-05,0.883379499348574,"FBgn0038549","CG17802"
"FBgn0038550",36.3555292125568,-0.134513513344988,0.182599849361226,-0.736657307306359,0.46133077546146,1,"FBgn0038550","CG17801"
"FBgn0038551",741.505914440255,0.33517360690835,0.086569103239153,3.87174632019012,0.00010805838283432,1,"FBgn0038551","CG7357"
"FBgn0038552",624.413631393679,0.599628455529997,0.0983855395024291,6.09468076876473,1.09656056265005e-09,1.12912841136076e-05,"FBgn0038552","CG18012"
"FBgn0038558",0.164289537574416,-0.012769916141858,0.0618836469828208,-0.206353645340311,0.836514677190284,NA,"FBgn0038558","CG12347"
"FBgn0038564",858.964877132977,-0.131792407958482,0.0543655879186626,-2.42418803886862,0.0153426589082454,1,"FBgn0038564","CG7785"
"FBgn0038565",69.7900470644244,0.964898778140135,0.20552867903212,4.69471600111505,2.66977374312376e-06,0.0274906602329454,"FBgn0038565","CG7794"
"FBgn0038566",0.724414278620235,-0.0573139539679812,0.127632252928143,-0.449055412351369,0.65339168388192,NA,"FBgn0038566","CG14317"
"FBgn0038567",0.376195864404618,-0.128137681245417,0.112974971269897,-1.13421300138502,0.256705211650595,NA,"FBgn0038567","CG14316"
"FBgn0038568",0.107524138603734,-0.0150591881961186,0.0612146699379257,-0.246006197720077,0.805677434826859,NA,"FBgn0038568","CG14315"
"FBgn0038569",809.653671636077,0.0908744894372045,0.213422235563475,0.425796727305751,0.670255971872382,1,"FBgn0038569","CG7218"
"FBgn0038570",0,NA,NA,NA,NA,NA,"FBgn0038570","Prx5"
"FBgn0038571",0,NA,NA,NA,NA,NA,"FBgn0038571","CG7215"
"FBgn0038575",19.2728702940904,0.234915561983221,0.228027311341497,1.03020800710757,0.302912371774386,1,"FBgn0038575","CG7208"
"FBgn0038576",698.425617617949,0.0583111715170516,0.101996739872777,0.571696424707147,0.567527657029623,1,"FBgn0038576","Arp5"
"FBgn0038577",328.138734752027,0.367185222888084,0.111279882610173,3.29965501648109,0.000968037477319365,1,"FBgn0038577","CG12321"
"FBgn0038578",560.237698714668,0.240938054338167,0.100765215923832,2.39108359099128,0.0167987277015856,1,"FBgn0038578","MED17"
"FBgn0038579",2.77386894767854,0.414596583874967,0.209001121333278,1.9837050692845,0.0472887281234935,NA,"FBgn0038579","CG14313"
"FBgn0038581",1717.7161798418,-0.11384255491394,0.0483781706078699,-2.35318023570367,0.0186136094596041,1,"FBgn0038581","CG14314"
"FBgn0038582",130.818691189509,-0.127371558008768,0.152258124603818,-0.836550156782732,0.402845472424335,1,"FBgn0038582","CG7988"
"FBgn0038583",534.767610861519,0.115419791421226,0.098534989519298,1.17135843809697,0.241454730928714,1,"FBgn0038583","CG7183"
"FBgn0038584",332.552922427417,0.142884927797482,0.0945502632582324,1.51120602813383,0.130735967037277,1,"FBgn0038584","mTerf5"
"FBgn0038585",557.745573981673,0.578465638242952,0.0916811964358853,6.3095341327432,2.7987663941216e-10,2.88188975602701e-06,"FBgn0038585","Non3"
