"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensembl","geneSymbol"
"FBgn0030435",659.205193689801,0.00824049565480867,0.045958468903949,0.179303093669872,0.857699717821998,1,"FBgn0030435","CG4645"
"FBgn0030437",570.513213217341,-0.101471283675864,0.0479057558748726,-2.11814388110066,0.0341628841973591,1,"FBgn0030437","hec"
"FBgn0030438",0.104240020459099,-0.00554609980905118,0.0303645839326116,-0.182650281701857,0.855072428824831,NA,"FBgn0030438","CG15721"
"FBgn0030439",254.726516955011,-2.16496352098233,0.118853677572016,-18.2153683858082,3.89785214718472e-74,4.80527212704933e-70,"FBgn0030439","CG12716"
"FBgn0030440",1.86151100652125,0.0195660569113235,0.117960031552372,0.165870224463584,0.868259080296775,1,"FBgn0030440","CG15719"
"FBgn0030441",2.13862679346512,0.054968931404828,0.115856920905556,0.474455310698592,0.635175258826613,1,"FBgn0030441","CG2209"
"FBgn0030443",2.15028230618942,0.342027049485613,0.122307832592499,2.79644436693737,0.00516683055591394,1,"FBgn0030443","CG12715"
"FBgn0030447",321.032082534439,-0.0875917647140877,0.0757213775739839,-1.15676401460744,0.247368787764887,1,"FBgn0030447","CG2200"
"FBgn0030449",1.92183682828123,-0.0923692898605809,0.117718707007354,-0.784661097703105,0.432652297380291,1,"FBgn0030449","Fer3HCH"
"FBgn0030451",10.222716969426,0.152886069067802,0.15016691121712,1.01810756996094,0.308626838248456,1,"FBgn0030451","CG15717"
"FBgn0030452",37.5147052132566,0.0026240066802524,0.125967359376607,0.020830846127427,0.983380591422282,1,"FBgn0030452","MFS10"
"FBgn0030455",15.9145098189731,-0.26954947242064,0.147957672997818,-1.82180124193096,0.0684851492555955,1,"FBgn0030455","CG4318"
"FBgn0030456",280.771306232377,0.0556523019634967,0.0643653424968759,0.8646314896281,0.387241083248674,1,"FBgn0030456","CG4332"
"FBgn0030457",673.546577608634,-0.0238153208072155,0.0432635132348919,-0.550471263808703,0.581996181420801,1,"FBgn0030457","CG12096"
"FBgn0030459",10.5094029749458,0.165859470413243,0.151462081753676,1.09505605952902,0.273492077452006,1,"FBgn0030459","CG12723"
"FBgn0030460",436.203401866769,0.0400243125937468,0.067768326753806,0.590604999576724,0.554785114226232,1,"FBgn0030460","CG2453"
"FBgn0030462",0.552106334662269,-0.0423035146909752,0.0719138624304564,-0.58825257413874,0.556362773453297,NA,"FBgn0030462","CG15742"
"FBgn0030465",727.606495382188,0.100261335240551,0.0466746855286443,2.14808807183115,0.0317067596273156,1,"FBgn0030465","CG15743"
"FBgn0030466",1139.37316943915,-0.035161721833343,0.0502371343980511,-0.699914958419824,0.483980415162702,1,"FBgn0030466","CG15744"
"FBgn0030467",1220.48507251724,0.202160067487409,0.0417789938755309,4.83879693440416,1.30627425588966e-06,0.0161037490266077,"FBgn0030467","CG1764"
"FBgn0030468",979.217492389504,3.57755119165502e-05,0.0435291516235756,0.000821874780053695,0.999344238875907,1,"FBgn0030468","CG1622"
"FBgn0030474",1024.78874314234,0.0936755784010163,0.0595185573799559,1.57388859079712,0.115513208031073,1,"FBgn0030474","CG15747"
"FBgn0030477",8.60033722990525,0.366900853017659,0.149975365814596,2.44640745514989,0.0144287834466352,1,"FBgn0030477","dmrt11E"
"FBgn0030478",12401.9381507063,-0.0115591409356097,0.0338956585156075,-0.341021282424333,0.733087560005061,1,"FBgn0030478","CG1640"
"FBgn0030479",18363.0312621865,0.111677008735986,0.0620412113865118,1.80004558647714,0.0718534404019955,1,"FBgn0030479","Rbp1-like"
"FBgn0030480",284.164584606662,-0.0160834817406336,0.0728858408636721,-0.220666751594684,0.825351921670558,1,"FBgn0030480","Tim9a"
"FBgn0030481",460.740861347592,-0.0455878693066507,0.0506703830760468,-0.899694585656315,0.368282805534854,1,"FBgn0030481","CG1662"
"FBgn0030482",499.177182082831,-0.828343817521724,0.109785424437833,-7.54511650124175,4.51883358814474e-14,5.57081804746484e-10,"FBgn0030482","CG1673"
"FBgn0030483",0.239388125516552,0.00901708880355571,0.0400020849590986,0.225415470537986,0.821656077573295,NA,"FBgn0030483","CG12725"
"FBgn0030484",75.0220609608888,-0.441986465570901,0.122981612540127,-3.5939231600715,0.000325735937100184,1,"FBgn0030484","GstT4"
"FBgn0030485",2836.22269922237,-0.0636152794454423,0.0291755547222375,-2.18043084531157,0.0292255397842311,1,"FBgn0030485","CG1998"
"FBgn0030486",3318.09817267882,0.0648885842647512,0.0557197043268745,1.16455363589312,0.24419972047613,1,"FBgn0030486","Set2"
"FBgn0030492",0.611514355071093,-0.0224512071152469,0.0704614689862404,-0.318630982837317,0.750006356175499,NA,"FBgn0030492","CG15754"
"FBgn0030493",1.11566869610292,-0.0104262706573768,0.0916291427712676,-0.11378771362517,0.909406078437394,1,"FBgn0030493","CG15756"
"FBgn0030494",1.0417170988461,0.150159806877589,0.0814246086620628,1.84415755070802,0.0651601827238628,1,"FBgn0030494","Cpr12A"
"FBgn0030495",1.40826299536322,-0.0147049438107494,0.103683489184932,-0.141825317862532,0.887217985446704,1,"FBgn0030495","CG11816"
"FBgn0030499",1089.11934057798,-0.0442312456999908,0.0560860060784244,-0.788632473457689,0.43032684547837,1,"FBgn0030499","CG11178"
"FBgn0030500",65.5484279825437,0.0825071421905225,0.111644388786786,0.739017366543084,0.45989645198543,1,"FBgn0030500","Ndc80"
"FBgn0030501",10.0075876773393,-0.230923790078543,0.152079237198932,-1.51844390024442,0.128902531786907,1,"FBgn0030501","BthD"
"FBgn0030502",631.547450510432,-0.0221320203669801,0.0636579944440041,-0.347670713793037,0.728087493152512,1,"FBgn0030502","tth"
"FBgn0030503",234.658579273508,0.0998644103328511,0.0751519871861951,1.32883259740596,0.183903205110833,1,"FBgn0030503","Tango2"
"FBgn0030504",1697.957746941,-0.089644366274335,0.0389867231354671,-2.29935626964205,0.0214847170007842,1,"FBgn0030504","CG2691"
"FBgn0030505",5893.39190144918,-0.0691091957847272,0.0570857485232803,-1.210620821702,0.226040760460718,1,"FBgn0030505","NFAT"
"FBgn0030506",819.148825686991,-0.113854807323505,0.0398801295917961,-2.8549257108464,0.00430468968323395,1,"FBgn0030506","Lig4"
"FBgn0030507",80.074354951849,0.0848978251634664,0.108111873241234,0.785277533523359,0.432290865191244,1,"FBgn0030507","CG11164"
"FBgn0030508",4837.473589361,0.0593120344140204,0.0660047623318879,0.898602348051572,0.368864507584531,1,"FBgn0030508","CG15760"
"FBgn0030509",1.152310799452,-0.0801445210002168,0.0944967207260867,-0.848119600176688,0.396371367023956,1,"FBgn0030509","CG11162"
"FBgn0030510",2002.94385958133,0.164057905490776,0.0538806633882497,3.04483826245083,0.00232805469241499,1,"FBgn0030510","CG12177"
"FBgn0030511",304.365245233951,0.0831069350886809,0.0657014515191528,1.26491779355064,0.205900798137497,1,"FBgn0030511","CG11158"
"FBgn0030512",1298.7806658429,0.122877195625776,0.0487751033728858,2.51926058846825,0.0117601585396435,1,"FBgn0030512","CG9940"
"FBgn0030514",2215.01374029943,0.0261938220972495,0.027283789060806,0.960050748042092,0.337029674640601,1,"FBgn0030514","CG9941"
"FBgn0030518",216.643174526935,0.073230911261285,0.0672967028812352,1.08817977888935,0.276515749749411,1,"FBgn0030518","CG11134"
"FBgn0030519",1068.00354860216,0.123656837314277,0.0464450126564187,2.66243521622096,0.00775775012320764,1,"FBgn0030519","CG11151"
"FBgn0030520",9476.00791868438,-0.0566311711432199,0.0447849815861001,-1.26451254723294,0.206046120068386,1,"FBgn0030520","Pdcd4"
"FBgn0030521",4177.73844703785,0.00709087490517382,0.0428845953074001,0.165347833046946,0.86867021158859,1,"FBgn0030521","CtsB1"
"FBgn0030522",352.937301553721,0.0559606396390886,0.0675714977013543,0.828169295379803,0.407574630043695,1,"FBgn0030522","CG11103"
"FBgn0030524",4.80576280804289,-0.0546600694116148,0.146577011251019,-0.372910246600725,0.70921524554356,1,"FBgn0030524","CG10993"
"FBgn0030525",0.475042701605516,-0.0269547957592442,0.0670790346280234,-0.401836369719957,0.68780445390883,NA,"FBgn0030525","CG10996"
"FBgn0030528",176.655713325869,0.0274009186006574,0.0886720958922771,0.30901399504468,0.757310880980031,1,"FBgn0030528","CG11095"
"FBgn0030529",1076.8105490632,0.0174931906886564,0.0342062462140112,0.511403402150894,0.609068613137613,1,"FBgn0030529","Clic"
"FBgn0030530",1047.67642660222,0.136936787418927,0.0592397739867265,2.3115683636742,0.0208014817291276,1,"FBgn0030530","jub"
"FBgn0030536",1.83198194126589,-0.0496201173662326,0.105805070884817,-0.468976741391256,0.639086261041048,1,"FBgn0030536","CG11068"
"FBgn0030537",0,NA,NA,NA,NA,NA,"FBgn0030537","CG12480"
"FBgn0030538",0.174889860799888,-0.00197134540234367,0.0311456060388216,-0.0632944948923608,0.949531999414997,NA,"FBgn0030538","betaNACtes1"
"FBgn0030539",2.92092270887747,0.086036104724752,0.122505011447023,0.702306817561977,0.482487842523146,1,"FBgn0030539","CG1368"
"FBgn0030540",0.0537548043799622,0.00322677886622143,0.0303645839326116,0.106267843925761,0.915369843921712,NA,"FBgn0030540","CG11581"
"FBgn0030541",0.0963872060327368,0.00063339817626182,0.0303645839326116,0.0208597680003628,0.983357520119492,NA,"FBgn0030541","CG11584"
"FBgn0030542",0,NA,NA,NA,NA,NA,"FBgn0030542","CG12481"
"FBgn0030543",0.0463731090906735,0.00323483801994542,0.0303645839326116,0.106533256873354,0.915159270368862,NA,"FBgn0030543","CG11585"
"FBgn0030544",0.0582448660761506,0.00322677886622142,0.0303645839326116,0.10626784392576,0.915369843921712,NA,"FBgn0030544","CG13403"
"FBgn0030545",184.04338015934,0.141806420868855,0.0851298206613814,1.6657667050999,0.0957598900746346,1,"FBgn0030545","CG11590"
"FBgn0030551",29.823587459491,-0.00875519016222194,0.136411411690549,-0.0641822414541328,0.94882511750396,1,"FBgn0030551","CG11674"
"FBgn0030552",1053.40105454948,-0.0236580985270244,0.0579405956396545,-0.408316453530429,0.683041361232552,1,"FBgn0030552","mRpL38"
"FBgn0030554",186.336268647704,0.169592582475038,0.0848802787902011,1.99802103494759,0.0457143796766228,1,"FBgn0030554","CG1434"
"FBgn0030555",1582.77939030239,0.049178443353679,0.0393317842012954,1.25034865191951,0.21117221317693,1,"FBgn0030555","Fbxl4"
"FBgn0030556",2457.82630155174,-0.0880600352220721,0.0289339754266745,-3.04348206298982,0.00233857382011456,1,"FBgn0030556","mRNA-cap"
"FBgn0030558",2.44588788743676,-0.0389906379653898,0.117370901354285,-0.332200209042413,0.739738085921695,1,"FBgn0030558","CG1461"
"FBgn0030559",1005.28339859336,-0.0563016883723012,0.0467018148396972,-1.20555675546133,0.227988441868017,1,"FBgn0030559","CG13404"
"FBgn0030562",1.54220068268976,-0.195363063907427,0.0993528852445147,-1.96635521380807,0.0492575930065498,1,"FBgn0030562","CG9400"
"FBgn0030563",0.556124621842425,0.0444759684631285,0.0729123817354457,0.609991984962232,0.541867116975333,NA,"FBgn0030563","betaNACtes2"
"FBgn0030566",0.568293632888808,-0.00112429351111205,0.0595871055130894,-0.0188680672006308,0.984946353686675,NA,"FBgn0030566","betaNACtes4"
"FBgn0030569",0.199923136748986,-0.0176123897462235,0.0388106935348188,-0.453802499829659,0.649970984198063,NA,"FBgn0030569","CG9411"
"FBgn0030570",0.261906053995402,-0.0131027224255424,0.0406314019048007,-0.322477734247076,0.74709080306477,NA,"FBgn0030570","CG12540"
"FBgn0030571",941.305474975415,0.091003586418492,0.0488351140243549,1.86348671927145,0.0623938193285209,1,"FBgn0030571","CG14414"
"FBgn0030572",892.935561035595,0.01727009931727,0.0587067364405131,0.294175768649133,0.768623595671006,1,"FBgn0030572","mRpS25"
"FBgn0030573",115.255911893676,0.0518342994244815,0.0979405268770361,0.529242603417473,0.596637166047331,1,"FBgn0030573","nmdyn-D6"
"FBgn0030574",6343.43751399572,-0.0330634831696918,0.0833867005321129,-0.396507871863317,0.691730401836254,1,"FBgn0030574","CG9413"
"FBgn0030575",359.380987548274,0.682900165452244,0.0606143213401814,11.2663171071347,1.92452535993397e-29,2.3725548637266e-25,"FBgn0030575","CG5321"
"FBgn0030576",413.865820179374,0.141372254626466,0.0529182099632493,2.67152374815109,0.00755077293676412,1,"FBgn0030576","CG15890"
"FBgn0030577",0.508841509757846,0.0806412956097608,0.0583986461910318,1.38087611390801,0.167317055398897,NA,"FBgn0030577","CG5334"
"FBgn0030578",0.0537548043799622,0.00322677886622143,0.0303645839326116,0.106267843925761,0.915369843921712,NA,"FBgn0030578","CG5347"
"FBgn0030581",8064.93463277022,0.109060532819972,0.0444163367230164,2.45541485107341,0.0140722086160034,1,"FBgn0030581","CG14408"
"FBgn0030582",2860.54913867747,-0.426998336546482,0.0496017275543277,-8.60853759738105,7.39984898280176e-18,9.12253382599801e-14,"FBgn0030582","CG14411"
"FBgn0030583",6.79918042630178,0.113779122767335,0.14442852408616,0.787788447519266,0.43082045955869,1,"FBgn0030583","CG14410"
"FBgn0030584",821.23370328944,-0.0123771283016212,0.0695932561015791,-0.177849535931405,0.858841143386083,1,"FBgn0030584","CG14407"
"FBgn0030586",20.4365778140721,0.478694476507136,0.144298852553104,3.31738241876157,0.000908651525263315,1,"FBgn0030586","CG12539"
"FBgn0030587",1.11084884346618,-0.0374778477733122,0.0897513941623924,-0.417573990054142,0.676258616916902,1,"FBgn0030587","CG9522"
"FBgn0030588",4.20592174185891,0.0919580471261509,0.141602437781398,0.649410056542341,0.516073365523475,1,"FBgn0030588","CG9521"
"FBgn0030589",2.83783699302955,-0.107738995948473,0.100905959749341,-1.06771687436605,0.285648244337914,1,"FBgn0030589","CG9519"
"FBgn0030590",52.813056597548,-0.0989987119636201,0.107647084913925,-0.919659942884471,0.357750491557735,1,"FBgn0030590","CG9518"
"FBgn0030592",1.29014300680855,-0.0629217835167486,0.0935240633172592,-0.672787101895912,0.501082744562751,1,"FBgn0030592","CG9514"
"FBgn0030593",855.487884857163,0.205141923351789,0.136567044879938,1.5021334285452,0.133062653194418,1,"FBgn0030593","CG9512"
"FBgn0030594",4.61649801578886,-0.231585361644715,0.14272462048656,-1.62260274965329,0.1046743523479,1,"FBgn0030594","CG9509"
"FBgn0030595",1.13683714196666,-0.0815733691798846,0.100240518526917,-0.81377640876808,0.415773052240745,1,"FBgn0030595","CG14406"
"FBgn0030596",0.177591130239869,-0.00207076394192188,0.0313829436472713,-0.0659837383387689,0.947390772162889,NA,"FBgn0030596","CG12398"
"FBgn0030597",0,NA,NA,NA,NA,NA,"FBgn0030597","Eo"
"FBgn0030598",0.221370180715366,0.00285805990881445,0.0397450058493259,0.0719099128994825,0.942673601122387,NA,"FBgn0030598","CG9503"
"FBgn0030599",0.420845116488962,0.0342240294242595,0.0559580143002219,0.6116019278426,0.540801162286549,NA,"FBgn0030599","CG9030"
"FBgn0030600",19864.7719714337,0.0729553301990696,0.0710609076660972,1.02665913784656,0.304580996727417,1,"FBgn0030600","hiw"
"FBgn0030603",573.135916001128,0.289983495571918,0.0496671556724807,5.83853638577878,5.26613830451059e-09,6.49209530180066e-05,"FBgn0030603","CG5541"
"FBgn0030605",827.133043045518,0.0499754706091161,0.0676977883437492,0.73821422873308,0.460384277751343,1,"FBgn0030605","CG5548"
"FBgn0030607",45.4290499264938,0.400366471795071,0.138695079133704,2.88666673897717,0.00389346386297895,1,"FBgn0030607","dob"
"FBgn0030608",2585.16895787714,0.199844816049881,0.0561613164274273,3.55840690287459,0.000373110990646615,1,"FBgn0030608","Lsd-2"
"FBgn0030610",820.811445339641,0.0494421643214361,0.0708917889461515,0.69743146641414,0.485532815012144,1,"FBgn0030610","CG9065"
"FBgn0030611",171.060383831047,-0.187189320245357,0.0864661852753072,-2.16488468468163,0.0303965173582602,1,"FBgn0030611","CG15027"
"FBgn0030612",171.999944811433,0.0319092948099643,0.0787642375095396,0.405124150488977,0.685386255245466,1,"FBgn0030612","CG5599"
"FBgn0030613",18847.1345489102,-0.0397243985743536,0.0611266348439268,-0.649870529856272,0.515775855686236,1,"FBgn0030613","Rab3-GEF"
"FBgn0030614",0.413509035248062,-0.0249190197607275,0.0503321916919797,-0.495091092262098,0.620535821355699,NA,"FBgn0030614","CG9072"
"FBgn0030615",410.188373479215,0.119263010052053,0.0683354000603233,1.74525955722471,0.0809396983433878,1,"FBgn0030615","Cyp4s3"
"FBgn0030616",16972.5128827616,-0.260471892392228,0.0628478688291279,-4.14448249789351,3.40581965998447e-05,0.419869447682886,"FBgn0030616","RpL37a"
"FBgn0030617",7.36156830216716,-0.182816874559629,0.144172793322453,-1.26804003964011,0.204783652255826,1,"FBgn0030617","CG9095"
"FBgn0030620",1.44141521843171,-0.119125354433866,0.104461921523382,-1.14037108160222,0.25413173544767,1,"FBgn0030620","CG5662"
"FBgn0030622",1.38401540143525,-0.124125756014592,0.10459468115833,-1.18673105209524,0.235333722567092,1,"FBgn0030622","CG9101"
"FBgn0030623",8.38149834445642,-1.38488713495015,0.149085298329721,-9.28922670756773,1.5541331336319e-20,1.9159353271414e-16,"FBgn0030623","PPYR1"
"FBgn0030624",1.48544624068558,-0.153043629413587,0.109862200729794,-1.39305082546086,0.163604421777969,1,"FBgn0030624","CG9106"
"FBgn0030625",833.724174873464,0.0201587909211886,0.0495253245089876,0.407040057204073,0.683978567905854,1,"FBgn0030625","CG5877"
"FBgn0030628",139.608088759457,0.150290929336834,0.0742357201320556,2.02450961706153,0.0429177434717618,1,"FBgn0030628","CG9114"
"FBgn0030629",808.719996358782,-0.0784670480822472,0.0404936461512128,-1.93776198342902,0.0526522678685639,1,"FBgn0030629","CG9123"
"FBgn0030630",936.310466192083,-0.0786910974442942,0.0573931048717393,-1.37108974362253,0.170346981810134,1,"FBgn0030630","CG12608"
"FBgn0030631",1230.72346094261,-0.00322190482563318,0.0516515100279369,-0.0623777470182486,0.950262015750605,1,"FBgn0030631","CG6227"
"FBgn0030634",2518.0346668777,-0.0505906920706868,0.0436964533332696,-1.15777570515473,0.246955580252822,1,"FBgn0030634","CG9164"
"FBgn0030638",260.409970437802,0.290974029882886,0.0664550791300924,4.37850701092802,1.19495097757466e-05,0.147313556515404,"FBgn0030638","CG11655"
"FBgn0030640",4.70866907942976,-0.424107173920282,0.144460815783896,-2.93579384568004,0.00332695343647272,1,"FBgn0030640","CG6294"
"FBgn0030641",4.90506867324323,-0.288205329690178,0.146563338872129,-1.96642169800475,0.0492499190591035,1,"FBgn0030641","CG6299"
"FBgn0030642",337.674339142344,0.121809262506051,0.0753967120449594,1.615577910525,0.106185602990143,1,"FBgn0030642","CG15642"
"FBgn0030643",0.160607099128854,0.00423275083326289,0.0303645839326116,0.139397623318557,0.889135950341908,NA,"FBgn0030643","CG15641"
"FBgn0030645",121.019506979483,0.0904685896920454,0.115289906788663,0.784705202840373,0.432626431594301,1,"FBgn0030645","CG6308"
"FBgn0030647",0.709186347264632,-0.0928611103996008,0.0819094522467385,-1.13370444866207,0.256918542948977,NA,"FBgn0030647","CG6324"
"FBgn0030648",3970.0411147495,0.00786770805140038,0.0513038803178915,0.153355028950054,0.878118307012833,1,"FBgn0030648","CG6340"
"FBgn0030653",115.891439103768,-0.328385181355543,0.103802266685442,-3.16356464884017,0.00155849733552711,1,"FBgn0030653","CG7860"
"FBgn0030654",313.327257339486,0.167421284687487,0.0632781112201089,2.64580091692565,0.00814977646702544,1,"FBgn0030654","CG15643"
"FBgn0030655",365.464920989118,-0.0227207054073569,0.0616387396170421,-0.368610804642005,0.71241784092114,1,"FBgn0030655","CG9213"
"FBgn0030657",486.55501869701,-0.10649314930039,0.0496923682411833,-2.14304838086046,0.0321092137050153,1,"FBgn0030657","cerv"
"FBgn0030658",329.4577017357,0.028471763858248,0.0639441283022352,0.445260020180036,0.656131856451496,1,"FBgn0030658","CG7872"
"FBgn0030659",422.16613000442,0.0642256203054442,0.0637154808423813,1.0080065230038,0.313451330743917,1,"FBgn0030659","CG9215"
"FBgn0030660",172.455358039909,0.321604837175402,0.0665264052988934,4.83424342154786,1.3365296300187e-06,0.0164767372788705,"FBgn0030660","CG8097"
"FBgn0030661",0.092746218181347,0.00680483700785081,0.0303645839326116,0.224104404754989,0.82267606514826,NA,"FBgn0030661","CG8105"
"FBgn0030662",1028.37311647248,0.0070181339128011,0.0800721799646898,0.0876475939070967,0.930156773240088,1,"FBgn0030662","CG9220"
"FBgn0030663",0.165702231213512,0.0106442579358495,0.0307747851818757,0.345875945938958,0.729435946601613,NA,"FBgn0030663","CG8117"
"FBgn0030664",0.156419737475137,-0.00193062884460208,0.0303645839326116,-0.0635816004884752,0.949303382777243,NA,"FBgn0030664","CG8119"
"FBgn0030665",1.15874493954329,0.0336681819044663,0.0924980390923728,0.363988061096557,0.715866924646806,1,"FBgn0030665","CG15646"
"FBgn0030666",1.87078046991827,0.17089092248724,0.112226452464486,1.52273299863343,0.127825518664842,1,"FBgn0030666","CG12708"
"FBgn0030667",2.05460584183758,0.443548466081578,0.121540180658107,3.64939778499491,0.000262855804345867,1,"FBgn0030667","CG15599"
"FBgn0030668",623.173062559146,0.173075217316469,0.0497502737799246,3.47887969586027,0.000503514573436647,1,"FBgn0030668","CG8128"
"FBgn0030669",922.678562985305,-0.724003768973103,0.0560881364010841,-12.9083227831957,4.04005111166875e-38,4.98057501046523e-34,"FBgn0030669","CG9240"
"FBgn0030670",4095.06016872491,-0.120223702403919,0.0270869308911315,-4.43843944103986,9.06134712488272e-06,0.111708287355554,"FBgn0030670","Pis"
"FBgn0030671",722.658496007882,-0.012027238932953,0.0733004917046866,-0.164081285858333,0.869667153861108,1,"FBgn0030671","CG8134"
"FBgn0030672",3416.8025258239,0.0271661913626248,0.035163781377352,0.772561718294658,0.439781807647676,1,"FBgn0030672","CG9281"
"FBgn0030673",280.095418453076,-0.0157328392310984,0.0701655422113761,-0.224224579975491,0.822582558303876,1,"FBgn0030673","CG15601"
"FBgn0030674",11345.8239259807,-0.0354947839448085,0.0759910712047942,-0.467091506700187,0.640434410497075,1,"FBgn0030674","CG8184"
"FBgn0030675",30.3109957813722,-0.0530537737723988,0.125918697852421,-0.421333564254124,0.67351152427099,1,"FBgn0030675","CG8191"
"FBgn0030676",123.364672645341,0.288212106968145,0.0825337669710431,3.49205079987763,0.000479327076319517,1,"FBgn0030676","CG12379"
"FBgn0030678",177.51876869423,-0.261680692594773,0.0866457299872444,-3.02012219913545,0.00252672718834633,1,"FBgn0030678","CG11679"
"FBgn0030679",1131.89123815273,-0.17826408975921,0.0576202922765594,-3.09377274422001,0.00197628805208754,1,"FBgn0030679","CG8206"
"FBgn0030680",988.888003089837,0.0120416085424162,0.0526360500924802,0.228771127796622,0.819046808393056,1,"FBgn0030680","CG8944"
"FBgn0030683",260.125310993957,0.314573507302461,0.0637833903456074,4.93190320548905,8.14322692480427e-07,0.0100389701528987,"FBgn0030683","CG8239"
"FBgn0030684",1.02685144685023,-0.0547680737784109,0.0957869634458723,-0.571769600039148,0.567478075037879,1,"FBgn0030684","CG8260"
"FBgn0030685",4993.46510101574,0.0568388718261385,0.0480539252539277,1.18281433880353,0.236882736554829,1,"FBgn0030685","Graf"
"FBgn0030686",1019.11102460821,-0.203007900259816,0.047008473129212,-4.3185384835157,1.57065837724841e-05,0.193630764747184,"FBgn0030686","mRpL3"
"FBgn0030687",733.449481817464,0.0771144281923516,0.0437941472439952,1.76083867469129,0.0782657119107863,1,"FBgn0030687","CG17209"
"FBgn0030688",0.573385290147276,0.0483137385262921,0.0512416648830295,0.942860436650116,0.345752293691575,NA,"FBgn0030688","CG8952"
"FBgn0030691",76.1642491026033,0.766261907146181,0.106578611154358,7.18964057465903,6.49621051866087e-13,8.00852832740512e-09,"FBgn0030691","Efhc1.1"
"FBgn0030692",1928.56582261852,-0.101828279911047,0.0320553935021213,-3.17663484319131,0.00148994506439867,1,"FBgn0030692","mRpS30"
"FBgn0030693",2058.16672358937,-0.182500935673329,0.0422334923968319,-4.32123713470162,1.55156815619151e-05,0.191277322295289,"FBgn0030693","CG8974"
"FBgn0030694",716.688192089815,-0.224881886687498,0.0617483524891136,-3.64190909752848,0.000270623640846387,1,"FBgn0030694","CG15602"
"FBgn0030695",541.761736045823,-0.118845509462254,0.0535783135646472,-2.21816443175009,0.0265436229365667,1,"FBgn0030695","PGRP-LE"
"FBgn0030696",1.53071874831267,0.0575192651187714,0.107946140297309,0.532851521697302,0.594136365628014,1,"FBgn0030696","CG8509"
"FBgn0030697",4.32523580164844,0.502441743535859,0.140613273354305,3.57321703385605,0.000352622260955899,1,"FBgn0030697","CG8565"
"FBgn0030699",1500.9619910389,-0.00599888270473137,0.0330932878572869,-0.181271886027198,0.856154172140665,1,"FBgn0030699","CG8578"
"FBgn0030700",90.0157262145295,-0.230533194433923,0.0925633047154739,-2.49054628227188,0.0127546882560599,1,"FBgn0030700","CG15914"
"FBgn0030701",5210.74001299613,0.0704854427555071,0.0407384404352513,1.73019492161304,0.0835954553804826,1,"FBgn0030701","CG16952"
"FBgn0030703",2858.62714824476,0.00625998379986011,0.0445134516478035,0.140631282637661,0.88816123385165,1,"FBgn0030703","MSBP"
"FBgn0030704",575.579259134144,-0.298828388986436,0.0448334812548223,-6.66529523522766,2.64133838037187e-11,3.25624195532244e-07,"FBgn0030704","CG15916"
"FBgn0030706",24645.2663031431,0.0222826915307004,0.0458863184170823,0.485606435629953,0.627246232662947,1,"FBgn0030706","CG8909"
"FBgn0030707",1388.35881884884,-0.0934807703539925,0.0476495625066366,-1.96183900620226,0.0497812308162853,1,"FBgn0030707","CG8916"
"FBgn0030710",1691.64774549005,0.0480311379894768,0.0461705841024209,1.04029738681513,0.298201757894845,1,"FBgn0030710","CG8924"
"FBgn0030711",563.610500208323,-0.113322804592793,0.0481200524772419,-2.35500168347464,0.0185226217812565,1,"FBgn0030711","Rrp47"
"FBgn0030715",157.826536906886,0.0697952200404767,0.0803908158359326,0.86819892688886,0.385285441612033,1,"FBgn0030715","Or13a"
"FBgn0030716",12485.0085448234,-0.0272418581912659,0.0221040515788341,-1.23243732462838,0.217785765501251,1,"FBgn0030716","CG9170"
"FBgn0030717",872.272985249802,0.0133490955298548,0.0343178123079512,0.388984455362907,0.697287645463641,1,"FBgn0030717","CG8931"
"FBgn0030718",3998.20307598455,-0.0559861549052053,0.0452553638932634,-1.23711644518539,0.216043855304412,1,"FBgn0030718","CG9172"
"FBgn0030719",182.861490577068,-0.0652348428551915,0.146893945996525,-0.444094835989596,0.656974019846578,1,"FBgn0030719","eIF5"
"FBgn0030720",851.968375141247,-0.0797349275793519,0.0343167325986683,-2.32349998211794,0.0201523086149215,1,"FBgn0030720","CG8939"
"FBgn0030721",72.4207331480863,-0.418490413916322,0.0999718096635731,-4.18608421038524,2.83808091182458e-05,0.349878614809734,"FBgn0030721","CG12698"
"FBgn0030722",5.60663142530345,-0.0170823005619903,0.149612619882833,-0.114176869406926,0.909097587523485,1,"FBgn0030722","CG12395"
"FBgn0030723",4313.86209614671,-0.207499264016721,0.0383834574638993,-5.40595552685372,6.44637915978658e-08,0.000794709622818489,"FBgn0030723","dpr18"
"FBgn0030724",3750.23752727346,-0.0327952713494679,0.0315313559039695,-1.04008439882344,0.29830069119506,1,"FBgn0030724","Nipsnap"
"FBgn0030725",21.1468209298382,-0.120366891691747,0.140073712423361,-0.859311069931152,0.39016891839284,1,"FBgn0030725","CG8958"
"FBgn0030729",2.90062508828481,-0.0764028243442351,0.12294776285586,-0.621425087935983,0.534319969440496,1,"FBgn0030729","CG12507"
"FBgn0030731",1250.32585296317,0.0203559081670649,0.0540050712098396,0.376925864757606,0.706228699372216,1,"FBgn0030731","Mfe2"
"FBgn0030733",2912.32186167601,-0.00215485762649448,0.0610854929942274,-0.0352760945499469,0.971859585249552,1,"FBgn0030733","CG3560"
