"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensembl","entrez","geneSymbol","cg"
"FBgn0015075",673.317327394743,0.046856102177748,0.0666544507361752,0.702970344219157,0.482074231001425,0.738721083876391,"FBgn0015075",40457,"Ddx1","CG9054"
"FBgn0015218",7768.56510705485,-0.121493347423849,0.0322494597933324,-3.76729868352608,0.000165023520059671,0.00162883102905974,"FBgn0015218",45525,"eIF-4E","CG4035"
"FBgn0015221",16409.6607264566,0.0809330456004636,0.0367240155079219,2.20381797799331,0.0275371477182641,0.115471741127817,"FBgn0015221",44965,"Fer2LCH","CG1469"
"FBgn0015222",19705.3746536269,0.0787690081024535,0.0292499445784164,2.69296264446865,0.00708202033591755,0.0394876285396615,"FBgn0015222",46415,"Fer1HCH","CG2216"
"FBgn0015229",2818.01857059277,-0.156539743455979,0.0851156707643246,-1.83914127739673,0.0658944091338366,0.219731207952918,"FBgn0015229",42571,"glec","CG6575"
"FBgn0015230",0,NA,NA,NA,NA,NA,"FBgn0015230",42036,"Glut3","CG3853"
"FBgn0015239",1611.17868151598,-0.0151629656049099,0.0305072362186172,-0.497028491740482,0.619168959536206,0.830770018846577,"FBgn0015239",40378,"Hr78","CG7199"
"FBgn0015240",1339.56442342444,0.0177552340265651,0.0596598814814486,0.297607598031956,0.766002674829577,0.909669682622004,"FBgn0015240",42993,"Hr96","CG11783"
"FBgn0015245",17983.0605354425,0.0611111467024507,0.0642958795269419,0.950467543986909,0.341874737809273,0.618071823978988,"FBgn0015245",32045,"Hsp60","CG12101"
"FBgn0015247",6087.59592900103,-0.0795608682604988,0.0281391160751137,-2.82741177967785,0.00469259431974801,0.0280077288089073,"FBgn0015247",36748,"Diap2","CG8293"
"FBgn0015268",5292.31943307206,-0.154576640268709,0.0359795266730296,-4.29623884920588,1.7372040363415e-05,0.000216763677732975,"FBgn0015268",37798,"Nap1","CG5330"
"FBgn0015269",11248.2903457987,0.0353076039730951,0.0729398076898434,0.484064944662742,0.628339778914441,0.836610086883814,"FBgn0015269",43149,"Nf1","CG8318"
"FBgn0015270",13.9690419176225,0.0846138369002571,0.150781231988884,0.561169555283214,0.574681955256523,0.80089697988325,"FBgn0015270",41703,"Orc2","CG3041"
"FBgn0015271",204.070708748295,0.0800631523651685,0.0798204722459345,1.00304032427278,0.315841405599093,0.592466958037982,"FBgn0015271",34794,"Orc5","CG7833"
"FBgn0015277",1668.40922242567,0.00651329754761214,0.0601990545979559,0.10819601057046,0.913840209483562,0.968076137714305,"FBgn0015277",37733,"Pi3K59F","CG5373"
"FBgn0015278",2227.65924686248,-0.0293004998405963,0.0516353490344878,-0.567450407298036,0.570408211111383,0.798050871537804,"FBgn0015278",39329,"Pi3K68D","CG11621"
"FBgn0015279",2607.16748361416,0.0270241179628956,0.036622296728985,0.737914341169846,0.460566503594902,0.721456652645229,"FBgn0015279",42446,"Pi3K92E","CG4141"
"FBgn0015282",2090.3342889821,-0.00147889467800066,0.0485925924102623,-0.0304345704693938,0.975720474370351,0.990667271292842,"FBgn0015282",42828,"Rpt2","CG5289"
"FBgn0015283",1963.31745724245,-0.029038832475298,0.0375748118970528,-0.772827088392574,0.439624719708095,0.703399551532952,"FBgn0015283",40388,"Rpn10","CG7619"
"FBgn0015286",1377.9836475504,0.0076895521448319,0.0528143106943035,0.145595995550147,0.884240329386498,0.95781695639019,"FBgn0015286",31332,"Rala","CG2849"
"FBgn0015288",2410.98139509935,-0.257109663666377,0.094326177993128,-2.72575089054396,0.0064155397760858,0.0363803009933697,"FBgn0015288",31022,"RpL22","CG7434"
"FBgn0015295",276.092930068048,0.447148531407034,0.0560542437558188,7.97706830824236,1.49849904070028e-15,6.45926439641716e-14,"FBgn0015295",44353,"shark","CG18247"
"FBgn0015296",877.875709548275,-0.0449764980118623,0.0428385243642715,-1.04990773326856,0.293760535754145,0.5720507687187,"FBgn0015296",44052,"Shc","CG3715"
"FBgn0015298",498.436560293711,0.107881275386262,0.0679800576138478,1.5869547507457,0.112522893277622,0.320068526579122,"FBgn0015298",38815,"Srp19","CG4457"
"FBgn0015299",714.471008502184,0.0994526164329097,0.0508806400935846,1.95462589012219,0.0506272431662656,0.18101295062463,"FBgn0015299",34120,"Ssb-c31a","CG8396"
"FBgn0015300",0.315925338554561,0.00686257831673725,0.0488295323014425,0.140541553303686,0.888232123478446,NA,"FBgn0015300",37909,"Ssl","CG13591"
"FBgn0015316",224.14530428269,-0.0642418472897189,0.114303846442159,-0.562026994622852,0.574097627091883,0.80052884818332,"FBgn0015316",34226,"Try29F","CG9564"
"FBgn0015320",855.875781544026,-0.0362066128381421,0.0512551831217169,-0.706399053382785,0.479940009398066,0.737007157182771,"FBgn0015320",34487,"Ubc2","CG6720"
"FBgn0015321",1318.40846075351,-0.0278248589620313,0.0490303824439671,-0.56750238474746,0.570372906842899,0.798050871537804,"FBgn0015321",39133,"Ubc4","CG8284"
"FBgn0015331",1179.99679396506,0.0425556093640718,0.0447959166619049,0.949988582335714,0.342118054170459,0.618330357984668,"FBgn0015331",40530,"abs","CG14637"
"FBgn0015336",5.10834178401472,0.323512439239644,0.141786119722643,2.28169329883975,0.0225074539900344,0.0984641209329825,"FBgn0015336",32641,"CG15865","CG15865"
"FBgn0015338",1258.64212115593,0.01401620581364,0.0374749063580764,0.374015766169333,0.708392586363219,0.881059705880324,"FBgn0015338",34965,"CG5861","CG5861"
"FBgn0015351",236.427188195226,-0.204656591275317,0.0743830009808015,-2.7513892768072,0.00593430773218324,0.0341381921242907,"FBgn0015351",42030,"CG14906","CG14906"
"FBgn0015359",370.157785043289,0.165503428242722,0.0667159496679317,2.48071756553702,0.0131118219195118,0.0648703717571296,"FBgn0015359",38287,"CG2034","CG2034"
"FBgn0015360",1561.07458268075,0.0328426112149938,0.0353985345927214,0.927795785697493,0.353513510513912,0.629894600654641,"FBgn0015360",38288,"oxt","CG32300"
"FBgn0015371",17081.3874051205,0.138343432001025,0.0547899912003013,2.5249763500649,0.0115706075640793,0.0588701816136897,"FBgn0015371",36678,"chn","CG11798"
"FBgn0015372",566.993513141979,-0.00676267060469065,0.0497541177435718,-0.135921827406223,0.89188307983502,0.960331462224787,"FBgn0015372",44172,"RabX1","CG3870"
"FBgn0015376",174.544450739588,0.0987130974060108,0.0860275947826871,1.14745852950287,0.251192163219644,0.524692853912599,"FBgn0015376",44637,"cutlet","CG33122"
"FBgn0015379",778.406898763465,0.0917134235333672,0.0628132279247216,1.46009728465604,0.144263338789028,0.375757033653668,"FBgn0015379",33111,"dod","CG17051"
"FBgn0015380",2736.51311112183,0.0244563972990114,0.0324452818826676,0.75377361144383,0.450985171964188,0.712787846150577,"FBgn0015380",44355,"drl","CG17348"
"FBgn0015381",129.487230129745,-0.0318968211170129,0.0844681217137934,-0.377619632943777,0.70571317780211,0.880035611566296,"FBgn0015381",33823,"dsf","CG9019"
"FBgn0015391",662.133723832394,0.0290034246074485,0.0399432085036242,0.726116546316425,0.467767326326242,0.727284096222715,"FBgn0015391",35001,"glu","CG11397"
"FBgn0015393",195.839393998357,-0.0465653566034465,0.0849926696525751,-0.547874973145236,0.583777754368619,0.806636646027385,"FBgn0015393",44173,"hoip","CG3949"
"FBgn0015396",699.579605616008,-0.00966288549223869,0.0755317530883887,-0.127931434094095,0.898203234622551,0.962156959364951,"FBgn0015396",41265,"jumu","CG4029"
"FBgn0015399",4876.46054509636,-0.0105290738449828,0.0617800929848723,-0.170428261536625,0.864673347761362,0.950739656725123,"FBgn0015399",34688,"kek1","CG12283"
"FBgn0015400",5605.70927866174,-0.0139626233255598,0.0537176869843882,-0.2599259966204,0.794920857891153,0.921032362413734,"FBgn0015400",34582,"kek2","CG4977"
"FBgn0015402",2481.26230104683,0.0520367996853471,0.0451807826869377,1.15174630873297,0.249425336772449,0.52318460917577,"FBgn0015402",40660,"ksr","CG2899"
"FBgn0015477",4251.44969589663,0.0323293138006276,0.0415905562612558,0.77732342884638,0.436967975699241,0.700694745632186,"FBgn0015477",35939,"Rme-8","CG8014"
"FBgn0015509",8730.61128108188,0.022165824351474,0.0291173534585417,0.761258209233696,0.44650285650558,0.709890019989785,"FBgn0015509",35742,"Cul1","CG1877"
"FBgn0015513",4905.61354132269,-0.0222031634853681,0.0588453516617478,-0.377313804036643,0.705940414887346,0.880164445769488,"FBgn0015513",42817,"mbc","CG10379"
"FBgn0015519",2872.0694619301,-0.0274883275562035,0.0795122248442594,-0.34571196580205,0.729559190735985,0.891820099493627,"FBgn0015519",31767,"nAChRalpha3","CG2302"
"FBgn0015520",1106.78214933324,-0.141779729143595,0.0466645878922027,-3.03827239342846,0.0023793877125267,0.0160290118688684,"FBgn0015520",42026,"nonA-l","CG10328"
"FBgn0015521",3453.51778112542,0.150231336971079,0.0662662840600025,2.26708557907138,0.0233849983501301,0.101296647807591,"FBgn0015521",33487,"RpS21","CG2986"
"FBgn0015522",75.4290047210039,0.203782544117548,0.111621710479162,1.82565330026538,0.0679025017263365,0.224123705831935,"FBgn0015522",37039,"olf186-M","CG14489"
"FBgn0015524",833.918827246048,0.101037253533444,0.0415959514255948,2.42901652854786,0.0151398421147665,0.0726806750743154,"FBgn0015524",37364,"otp","CG10036"
"FBgn0015527",922.087434921361,-0.0650546596963768,0.0441682965032975,-1.47288133902832,0.140783034693692,0.371086861600137,"FBgn0015527",33112,"pen","CG1685"
"FBgn0015541",5237.52915404208,-0.0440893691560549,0.0518047479538187,-0.851068114361995,0.394731516550593,0.665537784918798,"FBgn0015541",44359,"sda","CG5518"
"FBgn0015543",19.0980984218523,-0.0160454250700675,0.148094679663201,-0.108345722523984,0.91372145472737,0.968076137714305,"FBgn0015543",NA,"snoRNA:Me28S-A1322","CR32905"
"FBgn0015544",784.58421683414,-0.0542786278485652,0.053677004957926,-1.01120820528475,0.31191678941909,0.588666206226379,"FBgn0015544",43958,"spag","CG13570"
"FBgn0015546",764.695528075438,0.00710233190142971,0.043720426782012,0.162448823677811,0.870952425663717,0.953800486576409,"FBgn0015546",34842,"spel1","CG4215"
"FBgn0015550",13.0212466130451,-0.171356779111946,0.151117188277214,-1.13393308243404,0.256822618813294,0.531137266353008,"FBgn0015550",39935,"tap","CG7659"
"FBgn0015553",114.410224482883,0.0915739898583241,0.0833402632506973,1.09879650347226,0.271856837688245,0.548668459972466,"FBgn0015553",35119,"tos","CG10387"
"FBgn0015558",13152.2686376857,0.0417417867259417,0.0524643797516651,0.795621465907389,0.426252085983506,0.692336721476239,"FBgn0015558",33109,"tty","CG1693"
"FBgn0015561",20.0698304882287,0.0159897930021285,0.145510877004324,0.109887269813193,0.912498778616549,0.967680425185791,"FBgn0015561",35942,"unpg","CG1650"
"FBgn0015568",26.1035450362733,-0.20539500413265,0.149003822576413,-1.37845459654109,0.168062976816019,0.414376075637576,"FBgn0015568",40909,"alpha-Est1","CG1031"
"FBgn0015569",40.7218942086688,0.056844024453148,0.12930727047779,0.439604240682753,0.660223768779378,0.85645434767795,"FBgn0015569",40896,"alpha-Est10","CG1131"
"FBgn0015570",56.6698119277344,0.332428316033831,0.116902594862317,2.84363504869459,0.00446021031774704,0.0269536631358753,"FBgn0015570",40908,"alpha-Est2","CG2505"
"FBgn0015571",141.501160880549,-0.121998866702516,0.0831460767264954,-1.46728350279021,0.142298949574312,0.373247821577157,"FBgn0015571",40907,"alpha-Est3","CG1257"
"FBgn0015572",18.4589397972473,0.102522688821968,0.149260946441404,0.686868811073876,0.492165402632894,0.744455496413665,"FBgn0015572",40906,"alpha-Est4","CG1082"
"FBgn0015574",0.53663929241407,0.0423164423559455,0.0722402277506151,0.585773933355093,0.558027442841983,NA,"FBgn0015574",40902,"alpha-Est6","CG1108"
"FBgn0015575",264.411249367515,0.613424138200571,0.104400576314887,5.87567770076664,4.21116950252159e-09,9.88862811944498e-08,"FBgn0015575",40901,"alpha-Est7","CG1112"
"FBgn0015576",741.550957472519,-0.00279904364232523,0.0639922384426768,-0.0437403614945048,0.965111366168317,0.986744953068234,"FBgn0015576",40899,"alpha-Est8","CG1121"
"FBgn0015577",2959.23323031101,0.109921518477442,0.0556494403784542,1.9752493058313,0.048239863045944,0.175687158531875,"FBgn0015577",40897,"alpha-Est9","CG1128"
"FBgn0015582",653.767452573815,0.0265876469123969,0.047573101463906,0.558879831128292,0.576243734985449,0.801617328469941,"FBgn0015582",36203,"dare","CG12390"
"FBgn0015583",0,NA,NA,NA,NA,NA,"FBgn0015583",34162,"Acp29AB","CG17797"
"FBgn0015584",5.29972885976379,0.0015228192034747,0.145493385857475,0.0104665871544597,0.991649024179567,0.996336525679357,"FBgn0015584",36874,"Acp53Ea","CG8622"
"FBgn0015585",0.566655115485485,0.0619730501758286,0.0563744483256529,1.09931098248332,0.271632443596479,NA,"FBgn0015585",38448,"Acp63F","CG10852"
"FBgn0015586",0,NA,NA,NA,NA,NA,"FBgn0015586",40078,"Acp76A","CG3801"
"FBgn0015589",14313.5798254132,0.170868567806442,0.0596154625793536,2.86617867938205,0.00415459679507836,0.0254815270098139,"FBgn0015589",44642,"Apc","CG1451"
"FBgn0015591",3528.24620214792,-0.0302433289833301,0.0511528098597858,-0.591234950068817,0.554363008144655,0.787954510845801,"FBgn0015591",42947,"AstA","CG13633"
"FBgn0015600",12392.6542177028,0.101286545981213,0.0473305725499687,2.13998142266884,0.0323562681031966,0.130329551586354,"FBgn0015600",33526,"toc","CG9660"
"FBgn0015602",1107.17776914729,0.00776287049013908,0.0389022693068654,0.199548011682936,0.841834090546031,0.940445569742465,"FBgn0015602",36645,"BEAF-32","CG10159"
"FBgn0015609",12775.4106068493,0.0190326449907158,0.0849581474111595,0.22402377606713,0.822738802739152,0.93300744735243,"FBgn0015609",35070,"CadN","CG7100"
"FBgn0015614",2239.87651134866,0.0683189448847914,0.0473463692377715,1.44296058989648,0.149031573336113,0.383882414560719,"FBgn0015614",46456,"CanB2","CG11217"
"FBgn0015615",2662.38357108011,0.00515294868720359,0.0334956060150622,0.153839541965189,0.877736254957913,0.955810666117936,"FBgn0015615",32627,"SMC3","CG9802"
"FBgn0015618",202.039265756084,0.164309644586335,0.0744959057570489,2.20561979771335,0.0274106317070305,0.115053310471857,"FBgn0015618",39157,"Cdk8","CG10572"
"FBgn0015621",172.088131004954,-0.0411331184974717,0.1018789211753,-0.403745132191725,0.686400147618697,0.872433643162702,"FBgn0015621",33259,"Clp","CG3642"
"FBgn0015622",6590.78731670208,-0.0434113074468708,0.0337209130822251,-1.28737046179671,0.197965194752806,0.456754810347567,"FBgn0015622",44643,"Cnx99A","CG11958"
"FBgn0015623",2781.37771728938,0.137251356819366,0.0387294271334382,3.54385197453297,0.000394326572756105,0.00342824963958904,"FBgn0015623",33883,"Cpr","CG11567"
"FBgn0015625",128.630198912329,-0.0175944710609552,0.0746188796800936,-0.235791144766396,0.813594739898081,0.92916293815388,"FBgn0015625",42971,"CycB3","CG5814"
"FBgn0015663",87.299361690284,-0.612526519359234,0.0954999037022293,-6.41389672254649,1.41846320451553e-10,3.96526403294046e-09,"FBgn0015663",44058,"Dot","CG2788"
"FBgn0015664",2095.457144998,-0.0626648805107436,0.126124968418421,-0.496847541740127,0.619296566596656,0.830850807814079,"FBgn0015664",34328,"Dref","CG5838"
"FBgn0015714",1.88748486316229,0.114131018306341,0.101493811730447,1.12451208955928,0.260795844674495,0.536525013964743,"FBgn0015714",45556,"Cyp6a17","CG10241"
"FBgn0015721",850.64136019423,-0.111884185850563,0.053691012616294,-2.0838531515535,0.0371735268580992,0.144794704299099,"FBgn0015721",37400,"ktub","CG9398"
"FBgn0015737",2723.19269209501,0.119572480527653,0.0397575476296413,3.00754165326095,0.00263370029182278,0.0174466723254118,"FBgn0015737",43294,"Hmu","CG3373"
"FBgn0015754",15292.3735561848,-0.0412047060114987,0.0510726530414785,-0.806786089182296,0.41978973497906,0.686740152983298,"FBgn0015754",36791,"Lis-1","CG8440"
"FBgn0015756",14755.8412920887,-0.221975933596275,0.0517891133833335,-4.28615048790756,1.81795860429349e-05,0.000225925339452924,"FBgn0015756",34526,"RpL9","CG6141"
"FBgn0015765",149.538287515884,0.113448734540065,0.0725716765103746,1.56326462327003,0.117990365610691,0.330772677367152,"FBgn0015765",42866,"p38a","CG5475"
"FBgn0015766",31803.354625662,0.0891760985327604,0.0530778695230277,1.68009943379645,0.0929379710525363,0.278936010462224,"FBgn0015766",38629,"Msr-110","CG10596"
"FBgn0015770",0.451963866114449,-0.0559516529041139,0.0673688990833244,-0.830526454572321,0.406241197085636,NA,"FBgn0015770",40890,"MstProx","CG1149"
"FBgn0015772",7888.88409446433,0.0280422923348585,0.0543643043887848,0.515821781408529,0.605978888273058,0.821668361056244,"FBgn0015772",35154,"Nak","CG10637"
"FBgn0015773",195.276376343679,-0.115513208947311,0.0801769460945163,-1.44072847088911,0.149661408214491,0.385087116101134,"FBgn0015773",32398,"NetA","CG18657"
"FBgn0015774",6229.93717033319,-0.0141042825613108,0.0792174919413153,-0.178045053127399,0.85868759367572,0.948628924172674,"FBgn0015774",32400,"NetB","CG10521"
"FBgn0015776",349.396326947114,-0.179017440705608,0.0940858713149385,-1.90270269280255,0.0570793503831065,0.197605793744155,"FBgn0015776",33952,"nrv1","CG9258"
"FBgn0015777",24343.1340582508,-0.0981648182996297,0.0645330098103734,-1.52115666986681,0.128220526105295,0.349867783494041,"FBgn0015777",33953,"nrv2","CG9261"
"FBgn0015778",5016.83084255389,0.00970322647123845,0.0769107864049883,0.12616210189484,0.899603609912896,0.962716555285332,"FBgn0015778",47998,"rin","CG9412"
"FBgn0015781",1278.00976207566,0.0865793461567461,0.0368355573060512,2.35042856654494,0.0187518065806868,0.085778208358704,"FBgn0015781",42284,"P5cr","CG6009"
"FBgn0015789",2273.66226147541,-0.0300766345859099,0.0285247209302991,-1.05440591897123,0.291697113521248,0.569986054127428,"FBgn0015789",33025,"Rab10","CG17060"
"FBgn0015790",5250.49639952078,-0.0209244924339415,0.0338902359595278,-0.617419496840619,0.536958065338456,0.776604501859691,"FBgn0015790",42501,"Rab11","CG5771"
"FBgn0015791",3728.58299193094,-0.00473359869667844,0.0282171589397883,-0.167756034786469,0.866775211392753,0.951893504364051,"FBgn0015791",34840,"Rab14","CG4212"
"FBgn0015793",556.126667720157,0.0145509088021473,0.0431196352409441,0.337454357413732,0.735774413789031,0.895422208607223,"FBgn0015793",38930,"Rab19","CG7062"
"FBgn0015794",891.322917844668,-0.0604278799147145,0.0509810901881403,-1.18529987671334,0.235898902232337,0.504801539093951,"FBgn0015794",44360,"Rab18","CG3129"
"FBgn0015795",4121.73690275488,-0.137247255346712,0.0324714396398864,-4.22670681894017,2.37136313442694e-05,0.000287737841744246,"FBgn0015795",42841,"Rab7","CG5915"
"FBgn0015797",1220.32235066899,0.00931931630947044,0.0345573620042755,0.269676727879791,0.787408965881834,0.91680938150654,"FBgn0015797",34636,"Rab6","CG6601"
"FBgn0015799",2469.65076850108,-0.0141019336348243,0.0420527077349501,-0.335339491661416,0.737369006536773,0.896045858411013,"FBgn0015799",31027,"Rbf","CG7413"
"FBgn0015801",196.357483908412,-0.0411015076745087,0.109233068779053,-0.376273486902075,0.70671358784007,0.880388638596118,"FBgn0015801",37968,"Reg-5","CG2928"
"FBgn0015803",2076.31691971802,0.0681794568094638,0.0524801566562321,1.29914735689661,0.19389336365245,0.451343917505174,"FBgn0015803",35306,"RtGEF","CG10043"
"FBgn0015805",2053.96969348588,0.133789588543908,0.0386934769988288,3.45767811323746,0.000544851947446486,0.00452318842297662,"FBgn0015805",38565,"Rpd3","CG7471"
"FBgn0015808",1109.91296906632,-0.00261745636684495,0.0403070809878839,-0.0649378794666809,0.948223460774946,0.979692884062461,"FBgn0015808",44183,"ScpX","CG17320"
"FBgn0015818",338.665200529216,-0.0165520597321854,0.0579392764153072,-0.285679434681591,0.775123657297071,0.913104768344089,"FBgn0015818",31558,"Spx","CG3780"
"FBgn0015828",718.293543807406,0.077084192341224,0.0612674947320218,1.25815806045902,0.208334599078659,0.47125668576912,"FBgn0015828",39313,"TfIIEalpha","CG10415"
"FBgn0015829",667.073707214652,-0.0954236196713506,0.0558928239571542,-1.7072606627373,0.0877736141816027,0.266793530387739,"FBgn0015829",38527,"TfIIEbeta","CG1276"
"FBgn0015831",1.51797998020423,-0.0356017751882946,0.102490541565574,-0.34736644615656,0.728316037839864,0.891820099493627,"FBgn0015831",40903,"Rtnl2","CG1279"
"FBgn0015834",4889.86486312279,-0.161722805524363,0.0444915807740674,-3.63490805924849,0.000278079788582912,0.00256024468532498,"FBgn0015834",33710,"Trip1","CG8882"
"FBgn0015838",833.764193709015,-0.0130668370423808,0.0477184362753361,-0.273832046108656,0.784213695303272,0.91507680413618,"FBgn0015838",35922,"Vang","CG8075"
"FBgn0015872",53.2566218477688,0.0246147767489888,0.139810583663126,0.176058035837246,0.860248348441493,0.94900596327398,"FBgn0015872",36236,"Drip","CG9023"
"FBgn0015903",322.396267100065,0.182438628741142,0.0577438792851842,3.15944531263857,0.00158069762768072,0.0112380855559677,"FBgn0015903",37734,"apt","CG5393"
"FBgn0015904",298.590140749378,-0.0474543244720617,0.0566734543904547,-0.837328957312584,0.402407686653714,0.671278525989122,"FBgn0015904",39439,"ara","CG10571"
"FBgn0015905",409.197060753855,-0.0313398581874229,0.0673648850998862,-0.465225438163418,0.641770023686175,0.845138485715702,"FBgn0015905",33282,"ast","CG4426"
"FBgn0015919",452.160402088588,0.0755580925114389,0.0622641858899136,1.21350807742078,0.224935628037219,0.491772531920408,"FBgn0015919",39440,"caup","CG10605"
"FBgn0015924",2710.62737019217,0.0202369519505252,0.0348744479641183,0.580280208918194,0.561725671499314,0.793418203281799,"FBgn0015924",33219,"crq","CG4280"
"FBgn0015925",330.462746912203,0.352467321268522,0.0696787156921728,5.05846466553223,4.22645542705e-07,7.08894455845883e-06,"FBgn0015925",36809,"csul","CG3730"
"FBgn0015926",13.7238694845058,0.248935346232456,0.150138980329051,1.65803274863649,0.0973108565223828,0.288307675849059,"FBgn0015926",32459,"dah","CG6157"
"FBgn0015929",340.891914403981,-0.0195171881983951,0.0734864426459182,-0.265588964381299,0.790555785599602,0.918305071598219,"FBgn0015929",35679,"dpa","CG1616"
"FBgn0015946",165.070416226128,-0.0665078484349371,0.113339773455664,-0.586800612063634,0.557337625699351,0.789769481318864,"FBgn0015946",40014,"grim","CG4345"
"FBgn0015949",7803.9352729143,0.00535629393649702,0.0386091510727998,0.138731201999169,0.889662560878717,0.959444565839,"FBgn0015949",49636,"hrg","CG9854"
"FBgn0016013",35.1141050834155,-0.0753773912637409,0.127949572228284,-0.589117962264498,0.555782144707387,0.788455958567626,"FBgn0016013",45577,"Faa","CG14993"
"FBgn0016031",699.998851299543,-0.274003299573725,0.0844609769878457,-3.24414077773639,0.00117805506691574,0.00869644482930374,"FBgn0016031",38610,"lama","CG10645"
"FBgn0016032",133.352950460256,0.442981268287653,0.0821854782721266,5.3900187429814,7.04503356470637e-08,1.34652982613489e-06,"FBgn0016032",35623,"lbm","CG2374"
"FBgn0016034",170.852370267417,-0.407119667182345,0.076582239877958,-5.31611073051837,1.06008653474645e-07,1.95933235387619e-06,"FBgn0016034",40489,"mael","CG11254"
"FBgn0016036",0.298973669184169,0.00646848071862731,0.0483333792620328,0.133830508385506,0.893536601995317,NA,"FBgn0016036",38797,"mei-P22","CG14827"
"FBgn0016038",1414.52732144123,-0.0170173609557461,0.0369186744273273,-0.460941819274795,0.644840347430498,0.847052935868213,"FBgn0016038",31006,"mod(r)","CG17828"
"FBgn0016041",2312.15677853789,0.02401011958531,0.0479192091663746,0.501054170196075,0.616332999626603,0.828916430007064,"FBgn0016041",44978,"Tom40","CG12157"
"FBgn0016047",2.19794414928434,-0.0932747061280555,0.0847607255155123,-1.10044723615521,NA,NA,"FBgn0016047",45587,"nompA","CG13207"
"FBgn0016053",0.701471021028548,-0.0136682721803086,0.0691330007850636,-0.197709806099748,0.843272117005971,NA,"FBgn0016053",5740599,"pgc","CG32885"
"FBgn0016054",25.6301227735743,0.489536521657459,0.128679074355378,3.8043211307651,0.000142193615878072,0.0014205534007657,"FBgn0016054",35322,"phr6-4","CG2488"
"FBgn0016059",2481.88575022398,0.0521160931446978,0.0411103235330311,1.2677130381332,0.204900446988252,0.466915473284875,"FBgn0016059",37007,"Sema-1b","CG6446"
"FBgn0016061",6396.11909865915,-0.0313214454726211,0.0541211972682716,-0.578727874724664,0.562772804383562,0.794169314610869,"FBgn0016061",43300,"side","CG31062"
"FBgn0016070",2900.8220094101,0.123467902540103,0.0485319763481645,2.54405263973496,0.0109574570238968,0.056284804246083,"FBgn0016070",39034,"smg","CG5263"
"FBgn0016075",7738.26685244165,0.22224483668275,0.0840036259878062,2.6456576614325,0.00815322826973162,0.0444354545133737,"FBgn0016075",33726,"vkg","CG16858"
"FBgn0016076",2329.22479695587,0.363777795105173,0.150980113191392,2.40944179611275,0.0159769442610126,0.0758136138759673,"FBgn0016076",33759,"vri","CG14029"
"FBgn0016078",1956.05935168382,-0.129026258886035,0.0382907797726534,-3.36964302247466,0.000752656204061987,0.00597857324979135,"FBgn0016078",35966,"wun","CG8804"
"FBgn0016080",171.368505443148,0.0390695288804372,0.0798716155966476,0.489154107984226,0.62473259694971,0.83473699739591,"FBgn0016080",44660,"xmas-1","CG32561"
"FBgn0016081",10414.5997038107,0.0399498840963048,0.0505587323953474,0.790167834587188,0.42942975815784,0.694569674438448,"FBgn0016081",39122,"fry","CG32045"
"FBgn0016119",4438.09781640173,0.0654617940020638,0.0544571708538793,1.20207849536863,0.229333117249072,0.495979552232254,"FBgn0016119",42759,"ATPsyn-Cf6","CG4412"
"FBgn0016120",4944.6481830169,0.0945301082040854,0.0622529698448816,1.51848351074061,0.128892553247041,0.351107028693989,"FBgn0016120",42291,"ATPsyn-d","CG6030"
"FBgn0016122",1063.90988683608,-0.0342452553467528,0.0492195496271963,-0.69576531289166,0.48657581547462,0.741160001563264,"FBgn0016122",34189,"Acer","CG10593"
"FBgn0016123",1979.89302971015,0.353752459720037,0.0435090667989874,8.13054578610888,4.27361844461694e-16,1.96586448452379e-14,"FBgn0016123",43671,"Aph-4","CG1462"
"FBgn0016126",19468.7164789385,-0.0644746101782635,0.0622366366998148,-1.03595910057356,0.300221223608087,0.577669306171452,"FBgn0016126",43792,"CaMKI","CG1495"
"FBgn0016131",139.972426330722,-0.307733533876153,0.0721474363683221,-4.26534260074236,1.99595685256516e-05,0.000245570419944344,"FBgn0016131",36854,"Cdk4","CG5072"
"FBgn0016641",6080.2643244782,0.224946954574822,0.0403250997510812,5.57833597346006,2.4283030117638e-08,5.06533325364197e-07,"FBgn0016641",37461,"PTP-ER","CG9856"
"FBgn0016650",627.976231903584,0.269225979475639,0.0499001281404264,5.3952963551115,6.84105436899252e-08,1.30957326492143e-06,"FBgn0016650",42133,"Lgr1","CG7665"
"FBgn0016660",54.9028075485946,-0.0818977559521576,0.125831171790552,-0.650854273919326,0.515140561128435,0.761257158870344,"FBgn0016660",33769,"H15","CG6604"
"FBgn0016672",4237.46393302494,0.0734734533645997,0.0451377218188846,1.62776166815446,0.10357543130756,0.301226535044918,"FBgn0016672",41701,"Ipp","CG3028"
"FBgn0016675",0.932289286296707,-0.136640293123313,0.0864254273835726,-1.58101958254574,0.113873560296083,0.32301731507826,"FBgn0016675",35216,"Lectin-galC1","CG9976"
"FBgn0016684",62.4793766872536,-0.111413221107142,0.130462159831021,-0.853988783042129,0.393111204487163,0.664630320990632,"FBgn0016684",36651,"NaPi-T","CG10207"
"FBgn0016685",1255.39399818445,0.0422641799161579,0.0463310257925047,0.912221976380142,0.361651877452001,0.636193542412709,"FBgn0016685",43560,"Nlp","CG7917"
