"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensembl","entrez","geneSymbol","cg","Bonf.correction"
"FBgn0031693",54.0453833582998,0.518628440503769,0.143210520859575,3.6214409206172,0.000292966713721372,0.00267262211056658,"FBgn0031693",33754,"Cyp4ac1","CG14032",1
"FBgn0031695",499.272689609204,-0.552310704140025,0.0998258272315445,-5.53274357405472,3.1526019983926e-08,6.42401279936925e-07,"FBgn0031695",33756,"Cyp4ac3","CG14031",0.00038865277436184
"FBgn0031715",8.80439460390056,1.27961898800914,0.14886647955832,8.59574963958114,8.27229795740932e-18,4.26698281250804e-16,"FBgn0031715",33779,"tomb","CG14016",1.01980889218942e-13
"FBgn0031741",25.5594887007234,-0.551817723997023,0.143200705672797,-3.85345673685354,0.000116461849536961,0.00118460534743536,"FBgn0031741",33810,"CG11034","CG11034",1
"FBgn0031775",10.8522176283365,0.908838697066479,0.145220964679489,6.25831607077076,3.89156502690308e-10,1.05208801867678e-08,"FBgn0031775",33856,"CG9150","CG9150",4.79752136516611e-06
"FBgn0031816",808.797518364403,0.522881497582848,0.0574941622324141,9.09451459557154,9.50099131440658e-20,5.85641104620021e-18,"FBgn0031816",33901,"CG16947","CG16947",1.17128220924004e-15
"FBgn0031831",8.95203883254053,0.681213819512053,0.150562913225828,4.52444632557227,6.05538174632094e-06,8.37831045663799e-05,"FBgn0031831",33919,"CG11043","CG11043",0.0746507461686445
"FBgn0031835",8656.49154645271,1.12425956384039,0.0748249273505079,15.0252008742212,5.0208907081869e-51,8.97065806529392e-49,"FBgn0031835",33923,"CG11319","CG11319",6.18975406505281e-47
"FBgn0031837",59.5124443382937,-0.569143210598005,0.107355997687719,-5.30145704810598,1.14882078635068e-07,2.11383024688526e-06,"FBgn0031837",33925,"CG11320","CG11320",0.00141626626541312
"FBgn0031860",18.5421116822381,0.572292310442486,0.151096123091464,3.7876042001161,0.000152106901066891,0.00151345752732254,"FBgn0031860",33955,"CG11236","CG11236",1
"FBgn0031869",47.0494471161465,0.936855063033838,0.114859142041548,8.15655633832745,3.44711753194128e-16,1.59759642608166e-14,"FBgn0031869",33969,"CG18304","CG18304",4.24960649337721e-12
"FBgn0031886",11.9109807364263,0.98891123859057,0.151460294606581,6.52917810016991,6.61315767641559e-11,1.89597692639189e-09,"FBgn0031886",33992,"Nuf2","CG8902",8.15270078348514e-07
"FBgn0031957",14.0651170870371,0.503974647416836,0.148438803746626,3.39516780448516,0.000685865496620667,0.00552637244597358,"FBgn0031957",34075,"TwdlE","CG14534",1
"FBgn0032075",43.1625006263316,-0.861712010119643,0.122699220306843,-7.02296239507222,2.17212689769798e-12,7.1407947719522e-11,"FBgn0032075",34212,"Tsp29Fb","CG9496",2.67779803948207e-08
"FBgn0032178",116.356839005416,-0.704369123007611,0.111875671401192,-6.29599906919623,3.05426203759082e-10,8.36732053320436e-09,"FBgn0032178",34339,"Spn31A","CG4804",3.76529423994196e-06
"FBgn0032181",26.2906160418766,0.583354858822373,0.149664396061907,3.89775306734324,9.7089341179215e-05,0.00100076705523191,"FBgn0032181",34342,"CG13133","CG13133",1
"FBgn0032218",291.294527633947,0.509968917502908,0.103042271512555,4.94912340360015,7.45484717082763e-07,1.20135105780344e-05,"FBgn0032218",34389,"CG5381","CG5381",0.0091903355921963
"FBgn0032285",761.483594914237,0.691996644116003,0.136037990486328,5.08678966546149,3.64175331173329e-07,6.17545183315653e-06,"FBgn0032285",34471,"CG17108","CG17108",0.0044895534827048
"FBgn0032287",23.4578397940248,0.537122111037803,0.151151325674984,3.55353886999813,0.000380085024264744,0.00332318310577005,"FBgn0032287",34474,"CG6415","CG6415",1
"FBgn0032449",53.3314228669514,0.745722639962559,0.120709022066302,6.17785337994832,6.49790155221058e-10,1.69716377829771e-08,"FBgn0032449",34679,"CG17036","CG17036",8.01061303356521e-06
"FBgn0032810",51.7897332314889,-0.580242318813319,0.138420504792713,-4.19188125113575,2.76650799861105e-05,0.000330479753942607,"FBgn0032810",35252,"CG13077","CG13077",0.34105510606877
"FBgn0032851",4.53067289043711,-0.507274299369636,0.140066776792665,-3.62166040359831,0.000292718218392952,0.00267262211056658,"FBgn0032851",2768911,"CG13970","CG13970",1
"FBgn0033112",16.3201811603556,0.50011959815649,0.147328367413122,3.39459132642194,0.000687311122624592,0.00553440334403395,"FBgn0033112",35599,"Spn42Db","CG9454",1
"FBgn0033113",33.0731495750841,-0.779131233533893,0.127097371316228,-6.13019156466545,8.77733229525346e-10,2.24962479284584e-08,"FBgn0033113",35600,"Spn42Dc","CG9455",1.08206952535885e-05
"FBgn0033138",4.18879209238907,0.576764522720373,0.133538221628895,4.31909692734423,1.56668967197384e-05,0.000197688334453362,"FBgn0033138",35628,"Tsp42Eq","CG12832",0.193141502760935
"FBgn0033139",40.0187227671016,2.17097440755767,0.140805498965835,15.4182501642527,1.23402895480987e-53,2.53551815914935e-51,"FBgn0033139",35629,"Tsp42Er","CG12837",1.52131089548961e-49
"FBgn0033153",1084.77752290431,-1.22641161465069,0.0628279984582844,-19.5201445970777,7.40284654408254e-85,2.68418506457204e-82,"FBgn0033153",35646,"Gadd45","CG11086",9.12622921954495e-81
"FBgn0033170",342.964795246612,-0.807211339677372,0.0757027613852291,-10.6629048254886,1.51781340753229e-26,1.22298063320641e-24,"FBgn0033170",35665,"sPLA2","CG11124",1.87116036880581e-22
"FBgn0033268",26933.1340975882,0.684654258844984,0.0868167410830964,7.88620086752242,3.11525032976573e-15,1.3090043223257e-13,"FBgn0033268",35789,"Obp44a","CG2297",3.84048060653519e-11
"FBgn0033339",8312.93726126675,-0.826569129284738,0.0620096711490244,-13.3296809024884,1.55561611290575e-40,2.06211133762388e-38,"FBgn0033339",35877,"Sec31","CG8266",1.91776354399021e-36
"FBgn0033340",690.350361225813,-0.786367837977424,0.0605371909613674,-12.9898303090947,1.39736538832621e-38,1.72267205072855e-36,"FBgn0033340",35879,"CG13751","CG13751",1.72267205072855e-34
"FBgn0033367",1494.46973376146,-0.721794430077944,0.0741150300012712,-9.73884015247061,2.05890820022557e-22,1.43402374533225e-20,"FBgn0033367",35910,"PPO2","CG8193",2.53822202923809e-18
"FBgn0033372",12.1444292260799,1.15928514642836,0.151365978820241,7.65882238177907,1.87645699923998e-14,7.36718531421353e-13,"FBgn0033372",35916,"CG13742","CG13742",2.31329618866305e-10
"FBgn0033387",63.7612281489379,-0.550217843795977,0.121991750081081,-4.51028732213676,6.47398789660441e-06,8.92744102789028e-05,"FBgn0033387",35935,"CG8008","CG8008",0.0798113227893391
"FBgn0033388",129.593582153815,-0.774983553842532,0.126378276743936,-6.1322528982792,8.66432230902319e-10,2.22528677970079e-08,"FBgn0033388",35936,"CG8046","CG8046",1.06813765425638e-05
"FBgn0033395",1072.1789067329,-3.10498519141034,0.125796759472313,-24.6825530676228,1.64652459640834e-134,1.12768640136234e-131,"FBgn0033395",35946,"Cyp4p2","CG1944",2.0298355224522e-130
"FBgn0033397",56.6212735354751,-1.9573756140613,0.147292244560969,-13.289060940687,2.67919474079183e-40,3.4767487120507e-38,"FBgn0033397",35948,"Cyp4p3","CG10843",3.30291127644816e-36
"FBgn0033422",61.262609201428,-0.552693740671227,0.111183635796266,-4.97099898481456,6.66087982958988e-07,1.080464822884e-05,"FBgn0033422",35980,"Or45b","CG12931",0.00821153265391841
"FBgn0033429",229.683086215214,-0.596696396393514,0.082868733270702,-7.20050099528279,5.99917196630592e-13,2.08920316385931e-11,"FBgn0033429",35987,"CG12929","CG12929",7.39577920006194e-09
"FBgn0033443",55.5957134803805,0.513884815610529,0.125446926219699,4.09643210157692,4.19566471075354e-05,0.000479371219223074,"FBgn0033443",36006,"CG1698","CG1698",0.517241545541696
"FBgn0033453",1085.20256163223,-1.60347183214862,0.130450915106957,-12.2917637705641,1.00293580660893e-34,1.13432959852063e-32,"FBgn0033453",36016,"CG1667","CG1667",1.23641926238749e-30
"FBgn0033483",925.60343497953,0.507860084104564,0.0563859658699063,9.00685261428878,2.12054775350071e-19,1.27522501000765e-17,"FBgn0033483",36054,"egr","CG12919",2.61421127051567e-15
"FBgn0033490",6.50836336347939,-0.60756082474518,0.145673604863139,-4.17069945729693,3.03666134567306e-05,0.000358925801241203,"FBgn0033490",36065,"CG12917","CG12917",0.374359610694575
"FBgn0033518",72.2793182940198,1.62663418550644,0.143162680779919,11.3621383494979,6.45451183406108e-30,6.0741390755958e-28,"FBgn0033518",36098,"Prx2540-2","CG11765",7.9571221890305e-26
"FBgn0033524",37.325474876051,0.724364694197869,0.12999182347938,5.5723865917826,2.51273060971832e-08,5.23259171564316e-07,"FBgn0033524",36105,"Cyp49a1","CG18377",0.000309769429566075
"FBgn0033574",49.9967157048893,-1.07831277578386,0.145130721558656,-7.42994153273091,1.08645691953665e-13,4.03428942893007e-12,"FBgn0033574",36163,"Spn47C","CG7722",1.33938409040478e-09
"FBgn0033603",43.6611335588731,0.783623823913824,0.14256003736996,5.49679867072583,3.86747810556079e-08,7.77785808896467e-07,"FBgn0033603",36194,"Cpr47Ef","CG13214",0.000476782700853534
"FBgn0033635",97.6224584871314,-0.606070509632701,0.097233366590913,-6.23315360644257,4.57137520547391e-10,1.22247100939441e-08,"FBgn0033635",36237,"CG7777","CG7777",5.63559135330824e-06
"FBgn0033668",7.24198473339281,-0.792452019344484,0.144661198394368,-5.47798599859611,4.30194163956021e-08,8.56774418941814e-07,"FBgn0033668",36276,"CG13188","CG13188",0.000530343365324983
"FBgn0033742",18.9144793601861,0.530100777593079,0.146569991024264,3.61670744392229,0.000298374210132486,0.00271465480628287,"FBgn0033742",36366,"CG8550","CG8550",1
"FBgn0034069",1060.53151809057,1.11722194784678,0.0466993087642382,23.923736290982,1.73453706655604e-126,9.71971498022856e-124,"FBgn0034069",36770,"CG8401","CG8401",2.13833729565028e-122
"FBgn0034093",654.026100581059,0.553782532663091,0.0395676840658102,13.9958288117652,1.65291404877152e-44,2.6812005780599e-42,"FBgn0034093",36799,"CG15706","CG15706",2.03771243932553e-40
"FBgn0034133",4.67257031442907,0.54603885509237,0.14401559529726,3.79152586888456,0.000149724549192711,0.00149095657709834,"FBgn0034133",36845,"CG7813","CG7813",1
"FBgn0034157",95.7463096041904,0.505943809733081,0.0998319346926323,5.06795557244089,4.02111225714069e-07,6.77216829317356e-06,"FBgn0034157",36880,"resilin","CG15920",0.00495722719060304
"FBgn0034187",8.33321198919867,-0.541615250577455,0.150527002729098,-3.59812685270957,0.000320517290341861,0.0028820839936794,"FBgn0034187",36922,"CG6967","CG6967",1
"FBgn0034198",30.7305603174178,0.531053961987315,0.144487599569384,3.67542933490496,0.000237449760372849,0.00223286090455872,"FBgn0034198",36935,"CG11400","CG11400",1
"FBgn0034200",134.657905463899,0.507769649582629,0.135224574044877,3.75501016120129,0.000173334446009067,0.00170132726942657,"FBgn0034200",36937,"CG11395","CG11395",1
"FBgn0034276",41.8835598476387,0.621386196325535,0.150643830352214,4.12486986604563,3.70944434137198e-05,0.000431822755811461,"FBgn0034276",37026,"Sardh","CG6385",0.457300298404338
"FBgn0034356",11.6586849475185,1.02007179113103,0.150575369865917,6.77449301329541,1.2484326713802e-11,3.8573127751316e-10,"FBgn0034356",37130,"CG10924","CG10924",1.53906779727751e-07
"FBgn0034391",134.08199789825,-0.623963683858574,0.0964809906514426,-6.46721887540283,9.98230129161546e-11,2.82900713386288e-09,"FBgn0034391",37167,"CG15080","CG15080",1.23061810323035e-06
"FBgn0034407",221.883604937348,-0.534860599742007,0.117777690466688,-4.54127260963134,5.5915673351239e-06,7.78902170705168e-05,"FBgn0034407",37184,"DptB","CG10794",0.0689328421074074
"FBgn0034642",23.8331628873909,-1.01351392715473,0.146494372513919,-6.91844956063709,4.56613308009442e-12,1.45832353915554e-10,"FBgn0034642",37463,"CG15674","CG15674",5.6291288611404e-08
"FBgn0034687",93.5655315457644,-0.580779397894664,0.121824987213798,-4.76732574472114,1.86687340014727e-06,2.82390371497123e-05,"FBgn0034687",37513,"CG11475","CG11475",0.0230148152770155
"FBgn0034692",65.2120373262452,-1.09234208791881,0.11025236410995,-9.90765229151426,3.85600394978605e-23,2.77993080075803e-21,"FBgn0034692",37518,"CG13502","CG13502",4.75368166929624e-19
"FBgn0034693",76.9498635722481,-0.508482202068697,0.125115156501963,-4.06411354375535,4.82153520669716e-05,0.000544810622555966,"FBgn0034693",37519,"CG11073","CG11073",0.594398860281626
"FBgn0034741",73.9304569918487,-1.3725451210509,0.150005607198396,-9.14995876944512,5.69552817498914e-20,3.54618542127607e-18,"FBgn0034741",37578,"CG4269","CG4269",7.02144713412661e-16
"FBgn0034756",2.715624731945,0.571419529337123,0.117856705324786,4.84842612698548,1.24444856270435e-06,1.92733189460041e-05,"FBgn0034756",37594,"Cyp6d2","CG4373",0.0153415618810192
"FBgn0034821",6.58447431257552,1.07735483627824,0.150621619675606,7.1527237497415,8.50727023446488e-13,2.9174411674058e-11,"FBgn0034821",37668,"CG9876","CG9876",1.04877627450483e-08
"FBgn0034822",10.2043066432693,1.73841885977916,0.151616694625856,11.4658802189894,1.95759003190364e-30,1.87078836537272e-28,"FBgn0034822",37669,"RpL37b","CG9873",2.41331699133081e-26
"FBgn0034876",1186.68706557471,0.50409708304058,0.0621086138377737,8.11637954692195,4.80296973252157e-16,2.17687539935757e-14,"FBgn0034876",37727,"wmd","CG3957",5.92110108625259e-12
"FBgn0034885",174.276898741771,0.520903104926453,0.140502368966572,3.70743289780677,0.000209370869175476,0.00200553541196213,"FBgn0034885",37739,"CG4019","CG4019",1
"FBgn0034887",28.7291234420538,0.544125493831989,0.150716609874041,3.61025565985548,0.000305895345207532,0.00277489169662874,"FBgn0034887",37742,"St1","CG5428",1
"FBgn0034928",37.2011415318114,-0.63963493969866,0.127809020864694,-5.00461497452372,5.59737956198881e-07,9.2251998984222e-06,"FBgn0034928",37797,"CG13562","CG13562",0.0069004495240198
"FBgn0034965",103.071710232238,-0.778492915873696,0.108711368826207,-7.16109937975525,8.00326010076246e-13,2.75598297548044e-11,"FBgn0034965",37844,"ppk29","CG13568",9.86641905221996e-09
"FBgn0034966",25.012392351746,-0.726102132261513,0.138872868746769,-5.22853843817066,1.70855315284508e-07,3.06594516277644e-06,"FBgn0034966",37845,"CG13563","CG13563",0.00210630432682741
"FBgn0034972",9.85225830318874,-0.60481035126194,0.151254176717453,-3.99863570307709,6.37086500939409e-05,0.000696718330410933,"FBgn0034972",37854,"CG10339","CG10339",0.785400238358103
"FBgn0035008",8.60008122736391,0.557670572672531,0.15030422166185,3.71027883652636,0.000207031092992198,0.00198930577896167,"FBgn0035008",37903,"CG3494","CG3494",1
"FBgn0035040",84.4180781676443,-0.635800412554595,0.113929019940807,-5.58067130644089,2.39592044259834e-08,5.0062554603987e-07,"FBgn0035040",37939,"CG4741","CG4741",0.000295369072163523
"FBgn0035049",982.044836895807,-0.685586040993782,0.110515702012166,-6.20351704338185,5.52150574811714e-10,1.45446843723906e-08,"FBgn0035049",37949,"Mmp1","CG4859",6.80691228627881e-06
"FBgn0035076",153.13187159678,0.664580663480839,0.120611494650267,5.51009392104707,3.58642282527441e-08,7.23623904909705e-07,"FBgn0035076",37980,"Ance-5","CG10142",0.00044213420589983
"FBgn0035091",130.414523681849,0.517216950108934,0.12920801477724,4.00297884771806,6.25498964870434e-05,0.000686045483889921,"FBgn0035091",38000,"CG3829","CG3829",0.771115123892272
"FBgn0035104",22.6424455190861,-0.799781848792753,0.141963472091094,-5.63371575104586,1.7636762866858e-08,3.78132195865436e-07,"FBgn0035104",38024,"CG13875","CG13875",0.000217426012622626
"FBgn0035186",21.9149587741732,0.537211926177487,0.14936483609267,3.59664255811982,0.000322350954612956,0.00289224349961319,"FBgn0035186",38120,"CG13912","CG13912",1
"FBgn0035194",10.1312071682013,0.63331190310805,0.151052645881777,4.19265680128316,2.75706388074344e-05,0.000329671033189186,"FBgn0035194",38136,"Psf1","CG9187",0.339890835218051
"FBgn0035262",300.23589541172,-0.811309386077152,0.0967062583476698,-8.3894196708594,4.8854776334741e-17,2.39000667720114e-15,"FBgn0035262",38216,"CG18171","CG18171",6.02281682654687e-13
"FBgn0035264",76.1783901704144,0.55858470471851,0.102640272645552,5.44215920633292,5.26385976511011e-08,1.02516371539143e-06,"FBgn0035264",38219,"Oseg4","CG2069",0.000648928631842774
"FBgn0035287",4173.8410973662,0.599094503902696,0.0349854478922472,17.1241055923556,9.81056458357595e-66,2.32585846512162e-63,"FBgn0035287",38249,"CG13937","CG13937",1.20944640186324e-61
"FBgn0035290",85.8763115228963,0.649088811000408,0.136457558144739,4.75670838482928,1.967751024634e-06,2.9728473813343e-05,"FBgn0035290",38252,"dsb","CG1887",0.0242584346316879
"FBgn0035293",2431.78084069422,0.710111383087819,0.079037374296934,8.98450118573037,2.59910568839517e-19,1.54791183219979e-17,"FBgn0035293",38255,"CG5687","CG5687",3.20417749265356e-15
"FBgn0035348",1412.75322903957,0.533541660909775,0.0683994946795743,7.80037430699181,6.17238190601769e-15,2.5364374712462e-13,"FBgn0035348",38315,"CG16758","CG16758",7.60931241373861e-11
"FBgn0035359",32.6926376030902,1.91988532532633,0.140598847644772,13.6550573314582,1.88341053294056e-42,2.69984709884782e-40,"FBgn0035359",38329,"CG1143","CG1143",2.32186850500913e-38
"FBgn0035360",20.3304899945089,1.12127717149814,0.145391819482921,7.7121063309195,1.23757950884564e-14,4.92157425324164e-13,"FBgn0035360",38330,"CG1246","CG1246",1.52568801850491e-10
"FBgn0035397",5474.03148485687,0.597288078666185,0.0549873239537428,10.8622867184561,1.74328292088928e-27,1.46198584004919e-25,"FBgn0035397",38369,"CG11486","CG11486",2.1491191848723e-23
"FBgn0035439",162.26075578941,-0.670120529110185,0.0961425829913026,-6.9700699550667,3.16783425912828e-12,1.02233143315532e-10,"FBgn0035439",38414,"CG14961","CG14961",3.90530607465334e-08
"FBgn0035484",235.525227923525,1.33196756000163,0.109321939821393,12.1838997933788,3.787297813254e-34,4.09559714401714e-32,"FBgn0035484",38473,"CG11594","CG11594",4.66898074417954e-30
"FBgn0035501",94.4383104228581,-0.658634885355315,0.150770936433608,-4.36844726798752,1.25133021801196e-05,0.000161702294839114,"FBgn0035501",38496,"CG1299","CG1299",0.154263989276515
"FBgn0035545",7.63561152380575,1.41641980537987,0.147453293579546,9.60588787808775,7.55043467966704e-22,5.20009825312488e-20,"FBgn0035545",38547,"CG12607","CG12607",9.30817587309353e-18
"FBgn0035563",28.4900362050801,-0.80329734772385,0.130803362776167,-6.141259144067,8.18698921685993e-10,2.11148960387969e-08,"FBgn0035563",38567,"CG13716","CG13716",1.00929203065449e-05
"FBgn0035577",131.292783735912,0.91137826853617,0.0928157949854463,9.81921523894802,9.3065188877777e-23,6.55604370562991e-21,"FBgn0035577",38582,"CG13708","CG13708",1.14730764848523e-18
"FBgn0035578",833.482758960633,-0.667348490381167,0.0437368439280346,-15.2582680972416,1.45047227032392e-52,2.79397221071145e-50,"FBgn0035578",38583,"CG13707","CG13707",1.78814221485533e-48
"FBgn0035581",107.866272262354,0.739947192906635,0.0844492751574694,8.76203130846159,1.91762994933742e-18,1.04143356896175e-16,"FBgn0035581",38586,"CG17150","CG17150",2.36405420154317e-14
"FBgn0035638",56.1704795470384,0.646555395473853,0.122200570152921,5.29093599698233,1.2169195030829e-07,2.23579487839136e-06,"FBgn0035638",38653,"Tektin-C","CG10541",0.0015002183634006
"FBgn0035640",26.9074499221147,-0.713338194155895,0.133139296057305,-5.35783360195072,8.42257550022137e-08,1.58282790802941e-06,"FBgn0035640",38656,"mad2","CG17498",0.00103833510766729
"FBgn0035656",662.565212902123,0.575630914419814,0.0530409508024062,10.8525753349373,1.93884149171243e-27,1.60416361810945e-25,"FBgn0035656",38674,"CG10479","CG10479",2.39020379098308e-23
"FBgn0035670",254.932932732805,-1.15462429679071,0.0656817058144391,-17.579085111655,3.56278774007426e-69,8.96368311421131e-67,"FBgn0035670",38688,"CG10472","CG10472",4.39220472596354e-65
"FBgn0035718",52.4443518829044,-0.908628221741061,0.114741809408509,-7.9188939622359,2.39632597414114e-15,1.02221130135682e-13,"FBgn0035718",38754,"CG14820","CG14820",2.9541906609212e-11
"FBgn0035727",15.7138424536612,-1.75656685775808,0.150796429787973,-11.6485971201566,2.33267267908139e-31,2.30057510301723e-29,"FBgn0035727",38764,"CG10063","CG10063",2.87571887877154e-27
"FBgn0035770",2008.04971743659,-1.13130687019834,0.0820456693263611,-13.7887457008636,2.9789436831198e-43,4.59055221568761e-41,"FBgn0035770",38818,"pst","CG8588",3.67244177255009e-39
"FBgn0035771",3176.12993772118,-0.705543656632617,0.031772058822032,-22.2064191868915,2.97742290177295e-109,1.35946924196507e-106,"FBgn0035771",38819,"Sec63","CG8583",3.67056695330569e-105
"FBgn0035791",9.93263056831975,0.999136035651559,0.149381168522675,6.68850060240287,2.25468719101014e-11,6.81269208107182e-10,"FBgn0035791",38842,"CG8539","CG8539",2.7795783690773e-07
"FBgn0035797",22.8458637949097,1.1597205577159,0.14435752989476,8.0336686181965,9.46004913202832e-16,4.24085402544164e-14,"FBgn0035797",38849,"CG14837","CG14837",1.16623485699645e-11
"FBgn0035806",56.8858936645741,-0.886721237889254,0.15113390656061,-5.86712312325259,4.43421408460174e-09,1.03925838849753e-07,"FBgn0035806",38858,"PGRP-SD","CG7496",5.46649912349702e-05
"FBgn0035816",3568.22834921858,-0.514186083747663,0.0588927297296051,-8.73089235476861,2.52671074362606e-18,1.36023100643765e-16,"FBgn0035816",38869,"CG13685","CG13685",3.11492900474221e-14
"FBgn0035817",131.953702758397,0.717286675542003,0.144793134961811,4.95387212750927,7.27510251497665e-07,1.17545824121405e-05,"FBgn0035817",38870,"CG7409","CG7409",0.00896874638046321
"FBgn0035823",34.7344131191944,3.07264252467358,0.142112281981601,21.6212313378473,1.13410904501736e-103,4.99332010963359e-101,"FBgn0035823",38878,"eIF4E-5","CG8277",1.3981296306974e-99
"FBgn0035831",168.575363120622,1.32612574467115,0.0863416935859336,15.3590425389478,3.08091077619837e-53,6.12604323370541e-51,"FBgn0035831",38889,"CG8038","CG8038",3.79814680489736e-49
"FBgn0035838",126.407979955581,0.52571303489572,0.0839880337572698,6.25938019236241,3.86510537313193e-10,1.04723118769166e-08,"FBgn0035838",38900,"ldbr","CG7942",4.76490190399705e-06
"FBgn0035855",8.63618453090834,-1.01444356159638,0.151265315115526,-6.70638580180538,1.99503839942692e-11,6.07279836744075e-10,"FBgn0035855",38918,"CG7366","CG7366",2.4594833388135e-07
"FBgn0035857",11.0128938347779,-0.509785803961774,0.151484547347568,-3.36526604784392,0.00076469885892267,0.00606251288282873,"FBgn0035857",38920,"CG8006","CG8006",1
"FBgn0035880",788.339730024982,-0.814617894224998,0.132472820544481,-6.14932097676192,7.78153616676109e-10,2.01959532344907e-08,"FBgn0035880",38946,"CG17352","CG17352",9.59307778638308e-06
"FBgn0035956",3.28288205939708,-0.649323192602779,0.134985643608883,-4.81031297286824,1.50694150363738e-06,2.29920480901505e-05,"FBgn0035956",39038,"Doc2","CG5187",0.0185775748568416
"FBgn0035957",26.0113860196825,2.17938123800487,0.141890007092949,15.3596527525522,3.05204963897966e-53,6.12604323370541e-51,"FBgn0035957",39040,"CG5144","CG5144",3.76256679493412e-49
"FBgn0035976",232.3681144699,0.92303258091796,0.0831809815190679,11.0966781596148,1.30193277570418e-28,1.16305994629573e-26,"FBgn0035976",39063,"PGRP-LC","CG4432",1.60502272588811e-24
"FBgn0035977",13.8486177281708,-0.501829262554762,0.150954484593422,-3.32437465442898,0.000886170591295174,0.00683221454001683,"FBgn0035977",39064,"PGRP-LF","CG4437",1
"FBgn0035998",240.981229682191,1.57957742027546,0.0745962102885788,21.1750357580471,1.62258784034972e-99,6.66775429861046e-97,"FBgn0035998",39096,"CG3437","CG3437",2.00032628958314e-95
"FBgn0035999",503.840307528627,3.5943477848735,0.0746020109353278,48.180306935552,0,0,"FBgn0035999",39097,"CG3552","CG3552",0
"FBgn0036000",428.396434918896,1.24799927547427,0.0580030174724865,21.5161095035488,1.10015773380289e-102,4.67680846286965e-100,"FBgn0036000",39098,"CG3434","CG3434",1.3562744542322e-98
"FBgn0036007",3093.33465619293,-0.768948109351215,0.0947294653728168,-8.11730654580333,4.76643735149731e-16,2.16828928668852e-14,"FBgn0036007",39106,"path","CG3424",5.87606396692589e-12
"FBgn0036031",17.0804057628348,1.00718389802788,0.149685190090277,6.72868102328918,1.71207906855609e-11,5.23734758242169e-10,"FBgn0036031",39134,"CG6761","CG6761",2.11065107571594e-07
"FBgn0036046",10440.2371803863,1.08570555163972,0.0482815934426713,22.4869453185895,5.57048057677731e-112,2.74691538202043e-109,"FBgn0036046",39150,"Ilp2","CG8167",6.86728845505106e-108
"FBgn0036080",57.3390199128226,-0.786712912925586,0.109672240543298,-7.17330939012771,7.32061540866723e-13,2.52797049742436e-11,"FBgn0036080",39191,"Or67d","CG14157",9.02485467580496e-09
"FBgn0036106",122.380014224941,-0.544632873514885,0.151106875473633,-3.60428916161342,0.000313008421473695,0.00282615797794139,"FBgn0036106",39220,"CG6409","CG6409",1
"FBgn0036186",196.931780774182,0.502269806976958,0.0939106450537675,5.3483799061266,8.87450318248069e-08,1.66016502630686e-06,"FBgn0036186",39308,"CG6071","CG6071",0.00109404875233622
"FBgn0036214",11.6124501308612,-0.562685680747622,0.151186368027823,-3.72180169474056,0.000197806344795025,0.0019110945287093,"FBgn0036214",39339,"CG7264","CG7264",1
"FBgn0036258",9672.30917508193,-0.518343822821263,0.0348031897750982,-14.8935722895187,3.62852895532251e-50,6.30035281143886e-48,"FBgn0036258",39386,"CG5642","CG5642",4.47325049612159e-46
"FBgn0036262",2604.99626514167,0.677927419760214,0.0808122005887182,8.38892413300841,4.90611166646106e-17,2.39061441202103e-15,"FBgn0036262",39391,"CG6910","CG6910",6.0482544624132e-13
"FBgn0036323",11.6125282753493,-0.501265049224309,0.15043788156487,-3.33204006869879,0.000862118425789128,0.00668860664136462,"FBgn0036323",39465,"CG14118","CG14118",1
"FBgn0036353",510.186526143003,0.516868998839496,0.0480297628694576,10.7614314116919,5.23506120404498e-27,4.27402877638851e-25,"FBgn0036353",39501,"CG10171","CG10171",6.45378345234666e-23
"FBgn0036354",146.38194567808,1.162116278556,0.0983416956833878,11.8171267078559,3.18388694921864e-32,3.24388085206343e-30,"FBgn0036354",39502,"Poc1","CG10191",3.92509583099675e-28
"FBgn0036380",58.9920791161741,-0.709077017235531,0.111047378643243,-6.38535574543863,1.7099947331394e-10,4.74793132210417e-09,"FBgn0036380",39528,"CG8757","CG8757",2.10808150701425e-06
"FBgn0036433",347.8080538384,-0.501957485754829,0.0755517683289014,-6.6438879837947,3.05514798232419e-11,9.03210175685674e-10,"FBgn0036433",39593,"CG9628","CG9628",3.76638643260926e-07
"FBgn0036480",219.560227241697,0.529871200532506,0.0636537418599654,8.32427419111028,8.48470045760754e-17,4.0700150677582e-15,"FBgn0036480",39647,"Cep135","CG17081",1.04599387241386e-12
"FBgn0036491",16.0986439942614,2.04631063464585,0.150108963049053,13.6321682135473,2.57805333528435e-42,3.61161835424835e-40,"FBgn0036491",39660,"Best4","CG7259",3.17822415173855e-38
"FBgn0036589",46.976222709777,-0.660063781362491,0.150235026342996,-4.39354122290714,1.11519031086217e-05,0.000145790733322469,"FBgn0036589",39785,"CG13067","CG13067",0.137480661523088
"FBgn0036619",507.390930009725,-0.742761980676023,0.112769261362904,-6.58656420818201,4.5012094777294e-11,1.31184185440776e-09,"FBgn0036619",39816,"Cpr72Ec","CG4784",5.54909104414481e-07
"FBgn0036620",42.9313979461112,-0.796504805504905,0.131933701675169,-6.03715953840181,1.56850632828147e-09,3.89849718045442e-08,"FBgn0036620",39817,"CG4842","CG4842",1.93365460150539e-05
